Time_Minutes,Power_PerUnit,Description
481,-0.6,"Peak shaving (positive=charge, negative=discharge)"
482,-0.6,"Peak shaving (positive=charge, negative=discharge)"
483,-0.6,"Peak shaving (positive=charge, negative=discharge)"
484,-0.6,"Peak shaving (positive=charge, negative=discharge)"
485,-0.6,"Peak shaving (positive=charge, negative=discharge)"
486,-0.6,"Peak shaving (positive=charge, negative=discharge)"
487,-0.6,"Peak shaving (positive=charge, negative=discharge)"
488,-0.6,"Peak shaving (positive=charge, negative=discharge)"
489,-0.6,"Peak shaving (positive=charge, negative=discharge)"
490,-0.6,"Peak shaving (positive=charge, negative=discharge)"
491,-0.6,"Peak shaving (positive=charge, negative=discharge)"
492,-0.6,"Peak shaving (positive=charge, negative=discharge)"
493,-0.6,"Peak shaving (positive=charge, negative=discharge)"
494,-0.6,"Peak shaving (positive=charge, negative=discharge)"
495,-0.6,"Peak shaving (positive=charge, negative=discharge)"
496,-0.6,"Peak shaving (positive=charge, negative=discharge)"
497,-0.6,"Peak shaving (positive=charge, negative=discharge)"
498,-0.6,"Peak shaving (positive=charge, negative=discharge)"
499,-0.6,"Peak shaving (positive=charge, negative=discharge)"
500,-0.6,"Peak shaving (positive=charge, negative=discharge)"
501,-0.6,"Peak shaving (positive=charge, negative=discharge)"
502,-0.6,"Peak shaving (positive=charge, negative=discharge)"
503,-0.6,"Peak shaving (positive=charge, negative=discharge)"
504,-0.6,"Peak shaving (positive=charge, negative=discharge)"
505,-0.6,"Peak shaving (positive=charge, negative=discharge)"
506,-0.6,"Peak shaving (positive=charge, negative=discharge)"
507,-0.6,"Peak shaving (positive=charge, negative=discharge)"
508,-0.6,"Peak shaving (positive=charge, negative=discharge)"
509,-0.6,"Peak shaving (positive=charge, negative=discharge)"
510,-0.6,"Peak shaving (positive=charge, negative=discharge)"
511,-0.6,"Peak shaving (positive=charge, negative=discharge)"
512,-0.6,"Peak shaving (positive=charge, negative=discharge)"
513,-0.6,"Peak shaving (positive=charge, negative=discharge)"
514,-0.6,"Peak shaving (positive=charge, negative=discharge)"
515,-0.6,"Peak shaving (positive=charge, negative=discharge)"
516,-0.6,"Peak shaving (positive=charge, negative=discharge)"
517,-0.6,"Peak shaving (positive=charge, negative=discharge)"
518,-0.6,"Peak shaving (positive=charge, negative=discharge)"
519,-0.6,"Peak shaving (positive=charge, negative=discharge)"
520,-0.6,"Peak shaving (positive=charge, negative=discharge)"
521,-0.6,"Peak shaving (positive=charge, negative=discharge)"
522,-0.6,"Peak shaving (positive=charge, negative=discharge)"
523,-0.6,"Peak shaving (positive=charge, negative=discharge)"
524,-0.6,"Peak shaving (positive=charge, negative=discharge)"
525,-0.6,"Peak shaving (positive=charge, negative=discharge)"
526,-0.6,"Peak shaving (positive=charge, negative=discharge)"
527,-0.6,"Peak shaving (positive=charge, negative=discharge)"
528,-0.6,"Peak shaving (positive=charge, negative=discharge)"
529,-0.6,"Peak shaving (positive=charge, negative=discharge)"
530,-0.6,"Peak shaving (positive=charge, negative=discharge)"
531,-0.6,"Peak shaving (positive=charge, negative=discharge)"
532,-0.6,"Peak shaving (positive=charge, negative=discharge)"
533,-0.6,"Peak shaving (positive=charge, negative=discharge)"
534,-0.6,"Peak shaving (positive=charge, negative=discharge)"
535,-0.6,"Peak shaving (positive=charge, negative=discharge)"
536,-0.6,"Peak shaving (positive=charge, negative=discharge)"
537,-0.6,"Peak shaving (positive=charge, negative=discharge)"
538,-0.6,"Peak shaving (positive=charge, negative=discharge)"
539,-0.6,"Peak shaving (positive=charge, negative=discharge)"
540,-0.6,"Peak shaving (positive=charge, negative=discharge)"
541,-0.6,"Peak shaving (positive=charge, negative=discharge)"
542,-0.6,"Peak shaving (positive=charge, negative=discharge)"
543,-0.6,"Peak shaving (positive=charge, negative=discharge)"
544,-0.6,"Peak shaving (positive=charge, negative=discharge)"
545,-0.6,"Peak shaving (positive=charge, negative=discharge)"
546,-0.6,"Peak shaving (positive=charge, negative=discharge)"
547,-0.6,"Peak shaving (positive=charge, negative=discharge)"
548,-0.6,"Peak shaving (positive=charge, negative=discharge)"
549,-0.6,"Peak shaving (positive=charge, negative=discharge)"
550,-0.6,"Peak shaving (positive=charge, negative=discharge)"
551,-0.6,"Peak shaving (positive=charge, negative=discharge)"
552,-0.6,"Peak shaving (positive=charge, negative=discharge)"
553,-0.6,"Peak shaving (positive=charge, negative=discharge)"
554,-0.6,"Peak shaving (positive=charge, negative=discharge)"
555,-0.6,"Peak shaving (positive=charge, negative=discharge)"
556,-0.6,"Peak shaving (positive=charge, negative=discharge)"
557,-0.6,"Peak shaving (positive=charge, negative=discharge)"
558,-0.6,"Peak shaving (positive=charge, negative=discharge)"
559,-0.6,"Peak shaving (positive=charge, negative=discharge)"
560,-0.6,"Peak shaving (positive=charge, negative=discharge)"
561,-0.6,"Peak shaving (positive=charge, negative=discharge)"
562,-0.6,"Peak shaving (positive=charge, negative=discharge)"
563,-0.6,"Peak shaving (positive=charge, negative=discharge)"
564,-0.6,"Peak shaving (positive=charge, negative=discharge)"
565,-0.6,"Peak shaving (positive=charge, negative=discharge)"
566,-0.6,"Peak shaving (positive=charge, negative=discharge)"
567,-0.6,"Peak shaving (positive=charge, negative=discharge)"
568,-0.6,"Peak shaving (positive=charge, negative=discharge)"
569,-0.6,"Peak shaving (positive=charge, negative=discharge)"
570,-0.6,"Peak shaving (positive=charge, negative=discharge)"
571,-0.6,"Peak shaving (positive=charge, negative=discharge)"
572,-0.6,"Peak shaving (positive=charge, negative=discharge)"
573,-0.6,"Peak shaving (positive=charge, negative=discharge)"
574,-0.6,"Peak shaving (positive=charge, negative=discharge)"
575,-0.6,"Peak shaving (positive=charge, negative=discharge)"
576,-0.6,"Peak shaving (positive=charge, negative=discharge)"
577,-0.6,"Peak shaving (positive=charge, negative=discharge)"
578,-0.6,"Peak shaving (positive=charge, negative=discharge)"
579,-0.6,"Peak shaving (positive=charge, negative=discharge)"
580,-0.6,"Peak shaving (positive=charge, negative=discharge)"
581,-0.6,"Peak shaving (positive=charge, negative=discharge)"
582,-0.6,"Peak shaving (positive=charge, negative=discharge)"
583,-0.6,"Peak shaving (positive=charge, negative=discharge)"
584,-0.6,"Peak shaving (positive=charge, negative=discharge)"
585,-0.6,"Peak shaving (positive=charge, negative=discharge)"
586,-0.6,"Peak shaving (positive=charge, negative=discharge)"
587,-0.6,"Peak shaving (positive=charge, negative=discharge)"
588,-0.6,"Peak shaving (positive=charge, negative=discharge)"
589,-0.6,"Peak shaving (positive=charge, negative=discharge)"
590,-0.6,"Peak shaving (positive=charge, negative=discharge)"
591,-0.6,"Peak shaving (positive=charge, negative=discharge)"
592,-0.6,"Peak shaving (positive=charge, negative=discharge)"
593,-0.6,"Peak shaving (positive=charge, negative=discharge)"
594,-0.6,"Peak shaving (positive=charge, negative=discharge)"
595,-0.6,"Peak shaving (positive=charge, negative=discharge)"
596,-0.6,"Peak shaving (positive=charge, negative=discharge)"
597,-0.6,"Peak shaving (positive=charge, negative=discharge)"
598,-0.6,"Peak shaving (positive=charge, negative=discharge)"
599,-0.6,"Peak shaving (positive=charge, negative=discharge)"
600,0.0,"Peak shaving (positive=charge, negative=discharge)"
601,0.0,"Peak shaving (positive=charge, negative=discharge)"
602,0.0,"Peak shaving (positive=charge, negative=discharge)"
603,0.0,"Peak shaving (positive=charge, negative=discharge)"
604,0.0,"Peak shaving (positive=charge, negative=discharge)"
605,0.0,"Peak shaving (positive=charge, negative=discharge)"
606,0.0,"Peak shaving (positive=charge, negative=discharge)"
607,0.0,"Peak shaving (positive=charge, negative=discharge)"
608,0.0,"Peak shaving (positive=charge, negative=discharge)"
609,0.0,"Peak shaving (positive=charge, negative=discharge)"
610,0.0,"Peak shaving (positive=charge, negative=discharge)"
611,0.0,"Peak shaving (positive=charge, negative=discharge)"
612,0.0,"Peak shaving (positive=charge, negative=discharge)"
613,0.0,"Peak shaving (positive=charge, negative=discharge)"
614,0.0,"Peak shaving (positive=charge, negative=discharge)"
615,0.0,"Peak shaving (positive=charge, negative=discharge)"
616,0.0,"Peak shaving (positive=charge, negative=discharge)"
617,0.0,"Peak shaving (positive=charge, negative=discharge)"
618,0.0,"Peak shaving (positive=charge, negative=discharge)"
619,0.0,"Peak shaving (positive=charge, negative=discharge)"
620,0.0,"Peak shaving (positive=charge, negative=discharge)"
621,0.0,"Peak shaving (positive=charge, negative=discharge)"
622,0.0,"Peak shaving (positive=charge, negative=discharge)"
623,0.0,"Peak shaving (positive=charge, negative=discharge)"
624,0.0,"Peak shaving (positive=charge, negative=discharge)"
625,0.0,"Peak shaving (positive=charge, negative=discharge)"
626,0.0,"Peak shaving (positive=charge, negative=discharge)"
627,0.0,"Peak shaving (positive=charge, negative=discharge)"
628,0.0,"Peak shaving (positive=charge, negative=discharge)"
629,0.0,"Peak shaving (positive=charge, negative=discharge)"
630,0.0,"Peak shaving (positive=charge, negative=discharge)"
631,0.0,"Peak shaving (positive=charge, negative=discharge)"
632,0.0,"Peak shaving (positive=charge, negative=discharge)"
633,0.0,"Peak shaving (positive=charge, negative=discharge)"
634,0.0,"Peak shaving (positive=charge, negative=discharge)"
635,0.0,"Peak shaving (positive=charge, negative=discharge)"
636,0.0,"Peak shaving (positive=charge, negative=discharge)"
637,0.0,"Peak shaving (positive=charge, negative=discharge)"
638,0.0,"Peak shaving (positive=charge, negative=discharge)"
639,0.0,"Peak shaving (positive=charge, negative=discharge)"
640,0.0,"Peak shaving (positive=charge, negative=discharge)"
641,0.0,"Peak shaving (positive=charge, negative=discharge)"
642,0.0,"Peak shaving (positive=charge, negative=discharge)"
643,0.0,"Peak shaving (positive=charge, negative=discharge)"
644,0.0,"Peak shaving (positive=charge, negative=discharge)"
645,0.0,"Peak shaving (positive=charge, negative=discharge)"
646,0.0,"Peak shaving (positive=charge, negative=discharge)"
647,0.0,"Peak shaving (positive=charge, negative=discharge)"
648,0.0,"Peak shaving (positive=charge, negative=discharge)"
649,0.0,"Peak shaving (positive=charge, negative=discharge)"
650,0.0,"Peak shaving (positive=charge, negative=discharge)"
651,0.0,"Peak shaving (positive=charge, negative=discharge)"
652,0.0,"Peak shaving (positive=charge, negative=discharge)"
653,0.0,"Peak shaving (positive=charge, negative=discharge)"
654,0.0,"Peak shaving (positive=charge, negative=discharge)"
655,0.0,"Peak shaving (positive=charge, negative=discharge)"
656,0.0,"Peak shaving (positive=charge, negative=discharge)"
657,0.0,"Peak shaving (positive=charge, negative=discharge)"
658,0.0,"Peak shaving (positive=charge, negative=discharge)"
659,0.0,"Peak shaving (positive=charge, negative=discharge)"
660,-0.75,"Peak shaving (positive=charge, negative=discharge)"
661,-0.75,"Peak shaving (positive=charge, negative=discharge)"
662,-0.75,"Peak shaving (positive=charge, negative=discharge)"
663,-0.75,"Peak shaving (positive=charge, negative=discharge)"
664,-0.75,"Peak shaving (positive=charge, negative=discharge)"
665,-0.75,"Peak shaving (positive=charge, negative=discharge)"
666,-0.75,"Peak shaving (positive=charge, negative=discharge)"
667,-0.75,"Peak shaving (positive=charge, negative=discharge)"
668,-0.75,"Peak shaving (positive=charge, negative=discharge)"
669,-0.75,"Peak shaving (positive=charge, negative=discharge)"
670,-0.75,"Peak shaving (positive=charge, negative=discharge)"
671,-0.75,"Peak shaving (positive=charge, negative=discharge)"
672,-0.75,"Peak shaving (positive=charge, negative=discharge)"
673,-0.75,"Peak shaving (positive=charge, negative=discharge)"
674,-0.75,"Peak shaving (positive=charge, negative=discharge)"
675,-0.75,"Peak shaving (positive=charge, negative=discharge)"
676,-0.75,"Peak shaving (positive=charge, negative=discharge)"
677,-0.75,"Peak shaving (positive=charge, negative=discharge)"
678,-0.75,"Peak shaving (positive=charge, negative=discharge)"
679,-0.75,"Peak shaving (positive=charge, negative=discharge)"
680,-0.75,"Peak shaving (positive=charge, negative=discharge)"
681,-0.75,"Peak shaving (positive=charge, negative=discharge)"
682,-0.75,"Peak shaving (positive=charge, negative=discharge)"
683,-0.75,"Peak shaving (positive=charge, negative=discharge)"
684,-0.75,"Peak shaving (positive=charge, negative=discharge)"
685,-0.75,"Peak shaving (positive=charge, negative=discharge)"
686,-0.75,"Peak shaving (positive=charge, negative=discharge)"
687,-0.75,"Peak shaving (positive=charge, negative=discharge)"
688,-0.75,"Peak shaving (positive=charge, negative=discharge)"
689,-0.75,"Peak shaving (positive=charge, negative=discharge)"
690,-0.75,"Peak shaving (positive=charge, negative=discharge)"
691,-0.75,"Peak shaving (positive=charge, negative=discharge)"
692,-0.75,"Peak shaving (positive=charge, negative=discharge)"
693,-0.75,"Peak shaving (positive=charge, negative=discharge)"
694,-0.75,"Peak shaving (positive=charge, negative=discharge)"
695,-0.75,"Peak shaving (positive=charge, negative=discharge)"
696,-0.75,"Peak shaving (positive=charge, negative=discharge)"
697,-0.75,"Peak shaving (positive=charge, negative=discharge)"
698,-0.75,"Peak shaving (positive=charge, negative=discharge)"
699,-0.75,"Peak shaving (positive=charge, negative=discharge)"
700,-0.75,"Peak shaving (positive=charge, negative=discharge)"
701,-0.75,"Peak shaving (positive=charge, negative=discharge)"
702,-0.75,"Peak shaving (positive=charge, negative=discharge)"
703,-0.75,"Peak shaving (positive=charge, negative=discharge)"
704,-0.75,"Peak shaving (positive=charge, negative=discharge)"
705,-0.75,"Peak shaving (positive=charge, negative=discharge)"
706,-0.75,"Peak shaving (positive=charge, negative=discharge)"
707,-0.75,"Peak shaving (positive=charge, negative=discharge)"
708,-0.75,"Peak shaving (positive=charge, negative=discharge)"
709,-0.75,"Peak shaving (positive=charge, negative=discharge)"
710,-0.75,"Peak shaving (positive=charge, negative=discharge)"
711,-0.75,"Peak shaving (positive=charge, negative=discharge)"
712,-0.75,"Peak shaving (positive=charge, negative=discharge)"
713,-0.75,"Peak shaving (positive=charge, negative=discharge)"
714,-0.75,"Peak shaving (positive=charge, negative=discharge)"
715,-0.75,"Peak shaving (positive=charge, negative=discharge)"
716,-0.75,"Peak shaving (positive=charge, negative=discharge)"
717,-0.75,"Peak shaving (positive=charge, negative=discharge)"
718,-0.75,"Peak shaving (positive=charge, negative=discharge)"
719,-0.75,"Peak shaving (positive=charge, negative=discharge)"
720,-0.75,"Peak shaving (positive=charge, negative=discharge)"
721,-0.75,"Peak shaving (positive=charge, negative=discharge)"
722,-0.75,"Peak shaving (positive=charge, negative=discharge)"
723,-0.75,"Peak shaving (positive=charge, negative=discharge)"
724,-0.75,"Peak shaving (positive=charge, negative=discharge)"
725,-0.75,"Peak shaving (positive=charge, negative=discharge)"
726,-0.75,"Peak shaving (positive=charge, negative=discharge)"
727,-0.75,"Peak shaving (positive=charge, negative=discharge)"
728,-0.75,"Peak shaving (positive=charge, negative=discharge)"
729,-0.75,"Peak shaving (positive=charge, negative=discharge)"
730,-0.75,"Peak shaving (positive=charge, negative=discharge)"
731,-0.75,"Peak shaving (positive=charge, negative=discharge)"
732,-0.75,"Peak shaving (positive=charge, negative=discharge)"
733,-0.75,"Peak shaving (positive=charge, negative=discharge)"
734,-0.75,"Peak shaving (positive=charge, negative=discharge)"
735,-0.75,"Peak shaving (positive=charge, negative=discharge)"
736,-0.75,"Peak shaving (positive=charge, negative=discharge)"
737,-0.75,"Peak shaving (positive=charge, negative=discharge)"
738,-0.75,"Peak shaving (positive=charge, negative=discharge)"
739,-0.75,"Peak shaving (positive=charge, negative=discharge)"
740,-0.75,"Peak shaving (positive=charge, negative=discharge)"
741,-0.75,"Peak shaving (positive=charge, negative=discharge)"
742,-0.75,"Peak shaving (positive=charge, negative=discharge)"
743,-0.75,"Peak shaving (positive=charge, negative=discharge)"
744,-0.75,"Peak shaving (positive=charge, negative=discharge)"
745,-0.75,"Peak shaving (positive=charge, negative=discharge)"
746,-0.75,"Peak shaving (positive=charge, negative=discharge)"
747,-0.75,"Peak shaving (positive=charge, negative=discharge)"
748,-0.75,"Peak shaving (positive=charge, negative=discharge)"
749,-0.75,"Peak shaving (positive=charge, negative=discharge)"
750,-0.75,"Peak shaving (positive=charge, negative=discharge)"
751,-0.75,"Peak shaving (positive=charge, negative=discharge)"
752,-0.75,"Peak shaving (positive=charge, negative=discharge)"
753,-0.75,"Peak shaving (positive=charge, negative=discharge)"
754,-0.75,"Peak shaving (positive=charge, negative=discharge)"
755,-0.75,"Peak shaving (positive=charge, negative=discharge)"
756,-0.75,"Peak shaving (positive=charge, negative=discharge)"
757,-0.75,"Peak shaving (positive=charge, negative=discharge)"
758,-0.75,"Peak shaving (positive=charge, negative=discharge)"
759,-0.75,"Peak shaving (positive=charge, negative=discharge)"
760,-0.75,"Peak shaving (positive=charge, negative=discharge)"
761,-0.75,"Peak shaving (positive=charge, negative=discharge)"
762,-0.75,"Peak shaving (positive=charge, negative=discharge)"
763,-0.75,"Peak shaving (positive=charge, negative=discharge)"
764,-0.75,"Peak shaving (positive=charge, negative=discharge)"
765,-0.75,"Peak shaving (positive=charge, negative=discharge)"
766,-0.75,"Peak shaving (positive=charge, negative=discharge)"
767,-0.75,"Peak shaving (positive=charge, negative=discharge)"
768,-0.75,"Peak shaving (positive=charge, negative=discharge)"
769,-0.75,"Peak shaving (positive=charge, negative=discharge)"
770,-0.75,"Peak shaving (positive=charge, negative=discharge)"
771,-0.75,"Peak shaving (positive=charge, negative=discharge)"
772,-0.75,"Peak shaving (positive=charge, negative=discharge)"
773,-0.75,"Peak shaving (positive=charge, negative=discharge)"
774,-0.75,"Peak shaving (positive=charge, negative=discharge)"
775,-0.75,"Peak shaving (positive=charge, negative=discharge)"
776,-0.75,"Peak shaving (positive=charge, negative=discharge)"
777,-0.75,"Peak shaving (positive=charge, negative=discharge)"
778,-0.75,"Peak shaving (positive=charge, negative=discharge)"
779,-0.75,"Peak shaving (positive=charge, negative=discharge)"
780,-0.75,"Peak shaving (positive=charge, negative=discharge)"
781,-0.75,"Peak shaving (positive=charge, negative=discharge)"
782,-0.75,"Peak shaving (positive=charge, negative=discharge)"
783,-0.75,"Peak shaving (positive=charge, negative=discharge)"
784,-0.75,"Peak shaving (positive=charge, negative=discharge)"
785,-0.75,"Peak shaving (positive=charge, negative=discharge)"
786,-0.75,"Peak shaving (positive=charge, negative=discharge)"
787,-0.75,"Peak shaving (positive=charge, negative=discharge)"
788,-0.75,"Peak shaving (positive=charge, negative=discharge)"
789,-0.75,"Peak shaving (positive=charge, negative=discharge)"
790,-0.75,"Peak shaving (positive=charge, negative=discharge)"
791,-0.75,"Peak shaving (positive=charge, negative=discharge)"
792,-0.75,"Peak shaving (positive=charge, negative=discharge)"
793,-0.75,"Peak shaving (positive=charge, negative=discharge)"
794,-0.75,"Peak shaving (positive=charge, negative=discharge)"
795,-0.75,"Peak shaving (positive=charge, negative=discharge)"
796,-0.75,"Peak shaving (positive=charge, negative=discharge)"
797,-0.75,"Peak shaving (positive=charge, negative=discharge)"
798,-0.75,"Peak shaving (positive=charge, negative=discharge)"
799,-0.75,"Peak shaving (positive=charge, negative=discharge)"
800,-0.75,"Peak shaving (positive=charge, negative=discharge)"
801,-0.75,"Peak shaving (positive=charge, negative=discharge)"
802,-0.75,"Peak shaving (positive=charge, negative=discharge)"
803,-0.75,"Peak shaving (positive=charge, negative=discharge)"
804,-0.75,"Peak shaving (positive=charge, negative=discharge)"
805,-0.75,"Peak shaving (positive=charge, negative=discharge)"
806,-0.75,"Peak shaving (positive=charge, negative=discharge)"
807,-0.75,"Peak shaving (positive=charge, negative=discharge)"
808,-0.75,"Peak shaving (positive=charge, negative=discharge)"
809,-0.75,"Peak shaving (positive=charge, negative=discharge)"
810,-0.75,"Peak shaving (positive=charge, negative=discharge)"
811,-0.75,"Peak shaving (positive=charge, negative=discharge)"
812,-0.75,"Peak shaving (positive=charge, negative=discharge)"
813,-0.75,"Peak shaving (positive=charge, negative=discharge)"
814,-0.75,"Peak shaving (positive=charge, negative=discharge)"
815,-0.75,"Peak shaving (positive=charge, negative=discharge)"
816,-0.75,"Peak shaving (positive=charge, negative=discharge)"
817,-0.75,"Peak shaving (positive=charge, negative=discharge)"
818,-0.75,"Peak shaving (positive=charge, negative=discharge)"
819,-0.75,"Peak shaving (positive=charge, negative=discharge)"
820,-0.75,"Peak shaving (positive=charge, negative=discharge)"
821,-0.75,"Peak shaving (positive=charge, negative=discharge)"
822,-0.75,"Peak shaving (positive=charge, negative=discharge)"
823,-0.75,"Peak shaving (positive=charge, negative=discharge)"
824,-0.75,"Peak shaving (positive=charge, negative=discharge)"
825,-0.75,"Peak shaving (positive=charge, negative=discharge)"
826,-0.75,"Peak shaving (positive=charge, negative=discharge)"
827,-0.75,"Peak shaving (positive=charge, negative=discharge)"
828,-0.75,"Peak shaving (positive=charge, negative=discharge)"
829,-0.75,"Peak shaving (positive=charge, negative=discharge)"
830,-0.75,"Peak shaving (positive=charge, negative=discharge)"
831,-0.75,"Peak shaving (positive=charge, negative=discharge)"
832,-0.75,"Peak shaving (positive=charge, negative=discharge)"
833,-0.75,"Peak shaving (positive=charge, negative=discharge)"
834,-0.75,"Peak shaving (positive=charge, negative=discharge)"
835,-0.75,"Peak shaving (positive=charge, negative=discharge)"
836,-0.75,"Peak shaving (positive=charge, negative=discharge)"
837,-0.75,"Peak shaving (positive=charge, negative=discharge)"
838,-0.75,"Peak shaving (positive=charge, negative=discharge)"
839,-0.75,"Peak shaving (positive=charge, negative=discharge)"
840,0.0,"Peak shaving (positive=charge, negative=discharge)"
841,0.0,"Peak shaving (positive=charge, negative=discharge)"
842,0.0,"Peak shaving (positive=charge, negative=discharge)"
843,0.0,"Peak shaving (positive=charge, negative=discharge)"
844,0.0,"Peak shaving (positive=charge, negative=discharge)"
845,0.0,"Peak shaving (positive=charge, negative=discharge)"
846,0.0,"Peak shaving (positive=charge, negative=discharge)"
847,0.0,"Peak shaving (positive=charge, negative=discharge)"
848,0.0,"Peak shaving (positive=charge, negative=discharge)"
849,0.0,"Peak shaving (positive=charge, negative=discharge)"
850,0.0,"Peak shaving (positive=charge, negative=discharge)"
851,0.0,"Peak shaving (positive=charge, negative=discharge)"
852,0.0,"Peak shaving (positive=charge, negative=discharge)"
853,0.0,"Peak shaving (positive=charge, negative=discharge)"
854,0.0,"Peak shaving (positive=charge, negative=discharge)"
855,0.0,"Peak shaving (positive=charge, negative=discharge)"
856,0.0,"Peak shaving (positive=charge, negative=discharge)"
857,0.0,"Peak shaving (positive=charge, negative=discharge)"
858,0.0,"Peak shaving (positive=charge, negative=discharge)"
859,0.0,"Peak shaving (positive=charge, negative=discharge)"
860,0.0,"Peak shaving (positive=charge, negative=discharge)"
861,0.0,"Peak shaving (positive=charge, negative=discharge)"
862,0.0,"Peak shaving (positive=charge, negative=discharge)"
863,0.0,"Peak shaving (positive=charge, negative=discharge)"
864,0.0,"Peak shaving (positive=charge, negative=discharge)"
865,0.0,"Peak shaving (positive=charge, negative=discharge)"
866,0.0,"Peak shaving (positive=charge, negative=discharge)"
867,0.0,"Peak shaving (positive=charge, negative=discharge)"
868,0.0,"Peak shaving (positive=charge, negative=discharge)"
869,0.0,"Peak shaving (positive=charge, negative=discharge)"
870,0.0,"Peak shaving (positive=charge, negative=discharge)"
871,0.0,"Peak shaving (positive=charge, negative=discharge)"
872,0.0,"Peak shaving (positive=charge, negative=discharge)"
873,0.0,"Peak shaving (positive=charge, negative=discharge)"
874,0.0,"Peak shaving (positive=charge, negative=discharge)"
875,0.0,"Peak shaving (positive=charge, negative=discharge)"
876,0.0,"Peak shaving (positive=charge, negative=discharge)"
877,0.0,"Peak shaving (positive=charge, negative=discharge)"
878,0.0,"Peak shaving (positive=charge, negative=discharge)"
879,0.0,"Peak shaving (positive=charge, negative=discharge)"
880,0.0,"Peak shaving (positive=charge, negative=discharge)"
881,0.0,"Peak shaving (positive=charge, negative=discharge)"
882,0.0,"Peak shaving (positive=charge, negative=discharge)"
883,0.0,"Peak shaving (positive=charge, negative=discharge)"
884,0.0,"Peak shaving (positive=charge, negative=discharge)"
885,0.0,"Peak shaving (positive=charge, negative=discharge)"
886,0.0,"Peak shaving (positive=charge, negative=discharge)"
887,0.0,"Peak shaving (positive=charge, negative=discharge)"
888,0.0,"Peak shaving (positive=charge, negative=discharge)"
889,0.0,"Peak shaving (positive=charge, negative=discharge)"
890,0.0,"Peak shaving (positive=charge, negative=discharge)"
891,0.0,"Peak shaving (positive=charge, negative=discharge)"
892,0.0,"Peak shaving (positive=charge, negative=discharge)"
893,0.0,"Peak shaving (positive=charge, negative=discharge)"
894,0.0,"Peak shaving (positive=charge, negative=discharge)"
895,0.0,"Peak shaving (positive=charge, negative=discharge)"
896,0.0,"Peak shaving (positive=charge, negative=discharge)"
897,0.0,"Peak shaving (positive=charge, negative=discharge)"
898,0.0,"Peak shaving (positive=charge, negative=discharge)"
899,0.0,"Peak shaving (positive=charge, negative=discharge)"
900,0.0,"Peak shaving (positive=charge, negative=discharge)"
901,0.0,"Peak shaving (positive=charge, negative=discharge)"
902,0.0,"Peak shaving (positive=charge, negative=discharge)"
903,0.0,"Peak shaving (positive=charge, negative=discharge)"
904,0.0,"Peak shaving (positive=charge, negative=discharge)"
905,0.0,"Peak shaving (positive=charge, negative=discharge)"
906,0.0,"Peak shaving (positive=charge, negative=discharge)"
907,0.0,"Peak shaving (positive=charge, negative=discharge)"
908,0.0,"Peak shaving (positive=charge, negative=discharge)"
909,0.0,"Peak shaving (positive=charge, negative=discharge)"
910,0.0,"Peak shaving (positive=charge, negative=discharge)"
911,0.0,"Peak shaving (positive=charge, negative=discharge)"
912,0.0,"Peak shaving (positive=charge, negative=discharge)"
913,0.0,"Peak shaving (positive=charge, negative=discharge)"
914,0.0,"Peak shaving (positive=charge, negative=discharge)"
915,0.0,"Peak shaving (positive=charge, negative=discharge)"
916,0.0,"Peak shaving (positive=charge, negative=discharge)"
917,0.0,"Peak shaving (positive=charge, negative=discharge)"
918,0.0,"Peak shaving (positive=charge, negative=discharge)"
919,0.0,"Peak shaving (positive=charge, negative=discharge)"
920,0.0,"Peak shaving (positive=charge, negative=discharge)"
921,0.0,"Peak shaving (positive=charge, negative=discharge)"
922,0.0,"Peak shaving (positive=charge, negative=discharge)"
923,0.0,"Peak shaving (positive=charge, negative=discharge)"
924,0.0,"Peak shaving (positive=charge, negative=discharge)"
925,0.0,"Peak shaving (positive=charge, negative=discharge)"
926,0.0,"Peak shaving (positive=charge, negative=discharge)"
927,0.0,"Peak shaving (positive=charge, negative=discharge)"
928,0.0,"Peak shaving (positive=charge, negative=discharge)"
929,0.0,"Peak shaving (positive=charge, negative=discharge)"
930,0.0,"Peak shaving (positive=charge, negative=discharge)"
931,0.0,"Peak shaving (positive=charge, negative=discharge)"
932,0.0,"Peak shaving (positive=charge, negative=discharge)"
933,0.0,"Peak shaving (positive=charge, negative=discharge)"
934,0.0,"Peak shaving (positive=charge, negative=discharge)"
935,0.0,"Peak shaving (positive=charge, negative=discharge)"
936,0.0,"Peak shaving (positive=charge, negative=discharge)"
937,0.0,"Peak shaving (positive=charge, negative=discharge)"
938,0.0,"Peak shaving (positive=charge, negative=discharge)"
939,0.0,"Peak shaving (positive=charge, negative=discharge)"
940,0.0,"Peak shaving (positive=charge, negative=discharge)"
941,0.0,"Peak shaving (positive=charge, negative=discharge)"
942,0.0,"Peak shaving (positive=charge, negative=discharge)"
943,0.0,"Peak shaving (positive=charge, negative=discharge)"
944,0.0,"Peak shaving (positive=charge, negative=discharge)"
945,0.0,"Peak shaving (positive=charge, negative=discharge)"
946,0.0,"Peak shaving (positive=charge, negative=discharge)"
947,0.0,"Peak shaving (positive=charge, negative=discharge)"
948,0.0,"Peak shaving (positive=charge, negative=discharge)"
949,0.0,"Peak shaving (positive=charge, negative=discharge)"
950,0.0,"Peak shaving (positive=charge, negative=discharge)"
951,0.0,"Peak shaving (positive=charge, negative=discharge)"
