time,c_rate
1815,-0.297351598
1816,-0.46173516
1817,-0.741552511
1818,-0.867945206
1819,-0.436894977
1820,-0.257899543
1821,-0.17022831
1822,-0.244018265
1823,-0.200913242
1824,-0.546484018
1825,-0.428858448
1826,-0.743013699
1827,-0.88913242
1828,-0.965844749
1829,-0.946849315
1830,-0.665570776
1831,-0.549406393
1832,-0.492420091
1833,-0.466118722
1834,-0.325844749
1835,-0.177534247
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,-0.06283105
1850,-0.002922374
1851,0
1852,0
1853,0
1854,-0.029223744
1855,-0.038721461
1856,-0.038721461
1857,-0.068675799
1858,-0.07086758
1859,-0.263744292
1860,-0.12347032
1861,-0.129315068
1862,-0.094246575
1863,-0.17826484
1864,-0.160730594
1865,-0.108127854
1866,-0.110319635
1867,-0.360182648
1868,-0.570593607
1869,-0.734977169
1870,-0.847488584
1871,-0.837990868
1872,-0.652420091
1873,-0.493150685
1874,-0.454429224
1875,-0.500456621
1876,-0.55086758
1877,-0.475616438
1878,-0.291506849
1879,-0.061369863
1880,-0.057716895
1881,0
1882,-0.109589041
1883,-0.10739726
1884,0
1885,-0.00803653
1886,0
1887,-0.060639269
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,-0.003652968
1939,-0.073059361
1940,-0.306118722
1941,-0.500456621
1942,-0.401826484
1943,-0.227214612
1944,-0.223561644
1945,-0.428127854
1946,-0.58739726
1947,-0.596164384
1948,-0.46977169
1949,-0.278356164
1950,-0.035799087
1951,0
1952,0
1953,0
1954,0
1955,0
1956,-0.099360731
1957,-0.200182648
1958,-0.414246575
1959,-0.48
1960,-0.63196347
1961,-0.505570776
1962,-0.555981735
1963,-0.56109589
1964,-0.530410959
1965,-0.407671233
1966,-0.451506849
1967,-0.722557078
1968,-0.775159817
1969,-0.452968036
1970,-0.018995434
1971,0
1972,0
1973,0
1974,0
1975,-0.061369863
1976,-0.271780822
1977,-0.521643836
1978,-0.448584475
1979,-0.229406393
1980,-0.109589041
1981,-0.059178082
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,-0.008767123
1994,-0.018995434
1995,-0.038721461
1996,-0.038721461
1997,-0.038721461
1998,-0.08913242
1999,-0.093515982
2000,-0.15196347
2001,-0.164383562
2002,-0.239634703
2003,-0.404018265
2004,-0.420091324
2005,-0.543561644
2006,-0.715251142
2007,-0.725479452
2008,-0.732054794
2009,-1.01479452
2010,-0.863561644
2011,-0.742283105
2012,-0.653150685
2013,-0.61369863
2014,-0.777351598
2015,-0.96
2016,-1.091506849
2017,-1.079817352
2018,-1.015525114
2019,-0.892785388
2020,-0.794885845
2021,-0.59543379
2022,-0.604200913
2023,-0.567671233
2024,-0.619543379
2025,-0.719634703
2026,-0.687488584
2027,-0.699178082
2028,-0.664109589
2029,-0.626118722
2030,-0.49022831
2031,-0.347762557
2032,0
2033,0
2034,0
2035,0
2036,-0.117625571
2037,-0.028493151
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,-0.06283105
2054,-0.002922374
2055,0
2056,0
2057,-0.158538813
2058,-0.376255708
2059,-0.46977169
2060,-0.527488584
2061,-0.579360731
2062,-0.75543379
2063,-1.044748858
2064,-1.141917808
2065,-1.071780822
2066,-0.812420091
2067,-0.963652968
2068,-0.81022831
2069,-0.848949772
2070,-0.347762557
2071,-0.156347032
2072,-0.189954338
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,-0.533333333
2082,-0.802191781
2083,-0.918356164
2084,-1.129497717
2085,-1.118538813
2086,-1.242739726
2087,-1.371324201
2088,-1.504292237
2089,-1.0856621
2090,-0.607853881
2091,-0.117625571
2092,0
2093,-0.01826484
2094,-0.130776256
2095,-0.282739726
2096,-0.360182648
2097,-0.440547945
2098,-0.406210046
2099,-0.329497717
2100,-0.250593607
2101,-0.128584475
2102,-0.005844749
2103,0
2104,0
2105,0
2106,0
2107,-0.07086758
2108,-0.168767123
2109,-0.099360731
2110,-0.06283105
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,-0.101552511
2123,0
2124,-0.016073059
2125,-0.095707763
2126,-0.035068493
2127,-0.0343379
2128,0
2129,0
2130,0
2131,-0.030684932
2132,0
2133,-0.014611872
2134,0
2135,0
2136,-0.024109589
2137,-0.071598174
2138,-0.158538813
2139,-0.363105023
2140,-0.557442922
2141,-0.612237443
2142,-0.279086758
2143,-0.165114155
2144,-0.146849315
2145,-0.298812785
2146,-0.155616438
2147,-0.224292237
2148,-0.252785388
2149,-0.213333333
2150,-0.146849315
2151,-0.100091324
2152,-0.099360731
2153,-0.098630137
2154,-0.122009132
2155,-0.168767123
2156,-0.146849315
2157,-0.076712329
2158,0
2159,0
2160,0
2161,0
2162,0
2163,-0.008767123
2164,-0.077442922
2165,-0.094977169
2166,-0.147579909
2167,-0.240365297
2168,-0.345570776
2169,-0.251324201
2170,-0.138812785
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,-0.00803653
2193,-0.054063927
2194,-0.155616438
2195,-0.304657534
2196,-0.485114155
2197,-0.65826484
2198,-0.65826484
2199,-0.382100457
2200,-0.105936073
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,-0.011689498
2210,-0.057716895
2211,-0.070136986
2212,-0.083287671
2213,-0.09716895
2214,-0.175342466
2215,-0.254977169
2216,-0.251324201
2217,-0.130045662
2218,-0.021187215
2219,0
2220,0
2221,-0.001461187
2222,-0.083287671
2223,-0.167305936
2224,-0.335342466
2225,-0.631232877
2226,-1.000182648
2227,-1.086392694
2228,-0.629041096
2229,-0.1943379
2230,0
2231,0
2232,0
2233,-0.094977169
2234,-0.015342466
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,-0.01022831
2313,-0.093515982
2314,-0.309041096
2315,-0.534063927
2316,-0.581552511
2317,-0.317808219
2318,-0.084018265
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,-0.002191781
2334,-0.024109589
2335,-0.063561644
2336,-0.146849315
2337,-0.35652968
2338,-0.67652968
2339,-0.748127854
2340,-0.362374429
2341,-0.099360731
2342,-0.057716895
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,-0.021187215
2355,-0.043105023
2356,-0.065022831
2357,-0.099360731
2358,-0.127123288
2359,-0.292237443
2360,-0.126392694
2361,-0.059178082
2362,-0.059178082
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,-0.012420091
2402,-0.054063927
2403,-0.187762557
2404,-0.418630137
2405,-0.715981735
2406,-1.022100457
2407,-1.177716895
2408,-1.244931507
2409,-1.350136986
2410,-1.558356164
2411,-1.532054794
2412,-1.057899543
2413,-0.507762557
2414,-0.269589041
2415,-0.307579909
2416,-0.26520548
2417,-0.181187215
2418,-0.016073059
2419,0
2420,0
2421,-0.106666667
2422,-0.251324201
2423,-0.361643836
2424,-0.5143379
2425,-0.526027397
2426,-0.421552511
2427,-0.310502283
2428,-0.310502283
2429,-0.349223744
2430,-0.545022831
2431,-0.713789954
2432,-0.817534247
2433,-0.930045662
2434,-0.927123288
2435,-0.832876712
2436,-0.593972603
2437,-0.423744292
2438,-0.379178082
2439,-0.333150685
2440,-0.374063927
2441,-0.637808219
2442,-0.961461187
2443,-0.859178082
2444,-0.604200913
2445,-0.657534247
2446,-0.667031964
2447,-0.675799087
2448,-0.590319635
2449,-0.450776256
2450,-0.114703196
2451,0
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,-0.08913242
2466,-0.198721461
2467,-0.635616438
2468,-0.740091324
2469,-1.027945206
2470,-1.064474886
2471,-0.691872146
2472,-0.743013699
2473,-0.796347032
2474,-0.850410959
2475,-0.334611872
2476,-0.304657534
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,-0.067945206
2485,-0.450045662
2486,-0.546484018
2487,-0.497534247
2488,-0.652420091
2489,-0.579360731
2490,-0.292968036
2491,-0.19652968
2492,-0.329497717
2493,-0.393059361
2494,-0.297351598
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,-0.04456621
2502,-0.07890411
2503,-0.061369863
2504,0
2505,0
2506,0
2507,0
2508,0
2509,-0.16
2510,-0.476347032
2511,-0.634885845
2512,-0.203835616
2513,0
2514,0
2515,0
2516,0
2517,-0.038721461
2518,-0.139543379
2519,-0.370410959
2520,-0.391598174
2521,-0.393059361
2522,-0.406210046
2523,-0.371141552
2524,-0.621004566
2525,-0.851141552
2526,-1.36913242
2527,-1.05716895
2528,-0.972420091
2529,-0.709406393
2530,-0.357260274
2531,-0.291506849
2532,-0.32803653
2533,-0.330958904
2534,-0.369680365
2535,-0.409863014
2536,-0.488767123
2537,-0.389406393
2538,-0.32
2539,-0.729863014
2540,-0.720365297
2541,-0.629041096
2542,-0.368219178
2543,-0.369680365
2544,-0.331689498
2545,-0.371141552
2546,-0.492420091
2547,-0.621004566
2548,-0.67652968
2549,-0.528949772
2550,-0.368949772
2551,-0.327305936
2552,-0.200182648
2553,-0.029223744
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,-0.119817352
2565,-0.386484018
2566,-0.47196347
2567,-0.599086758
2568,-0.689680365
2569,-1.07543379
2570,-1.454611872
2571,-1.549589041
2572,-1.776073059
2573,-1.412968036
2574,-1.691324201
2575,-1.757077626
2576,-1.445114155
2577,-1.339178082
2578,-1.354520548
2579,-1.214246575
2580,-1.103926941
2581,-0.978995434
2582,-0.893515982
2583,-0.801461187
2584,-0.863561644
2585,-1.035981735
2586,-0.949041096
2587,-0.744474886
2588,-0.691872146
2589,-0.74739726
2590,-0.859908676
2591,-0.868675799
2592,-0.48803653
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,-0.21479452
2601,-0.526757991
2602,-1.179178082
2603,-1.684018265
2604,-1.567853881
2605,-0.957808219
2606,-0.551598174
2607,-0.200913242
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,-0.202374429
2620,-0.578630137
2621,-0.693333333
2622,-0.74739726
2623,-0.802191781
2624,-0.713789954
2625,-0.74520548
2626,-0.772237443
2627,-0.76347032
2628,-1.03890411
2629,-1.155799087
2630,-1.134611872
2631,-0.860639269
2632,-0.536255708
2633,-0.546484018
2634,-0.596894977
2635,-0.568401826
2636,-0.536255708
2637,-0.671415525
2638,-0.772237443
2639,-0.707945206
2640,-0.767853881
2641,-0.967305936
2642,-1.001643836
2643,-0.849680365
2644,-0.633424658
2645,-0.592511416
2646,-0.596894977
2647,-0.74520548
2648,-1.000182648
2649,-1.22739726
2650,-1.072511416
2651,-0.897899543
2652,-0.914703196
2653,-0.932237443
2654,-0.843835616
2655,-0.69479452
2656,-0.697716895
2657,-1.180639269
2658,-1.37716895
2659,-1.258812785
2660,-1.068858448
2661,-1.541552511
2662,-2.117990868
2663,-1.572237443
2664,-1.195251142
2665,-1.274155251
2666,-1.666484018
2667,-1.843287671
2668,-1.394703196
2669,-0.967305936
2670,-0.835068493
2671,-0.761278539
2672,-0.749589041
2673,-0.610045662
2674,-0.404748858
2675,-0.195799087
2676,-0.047488584
2677,-0.320730594
2678,-0.596164384
2679,-0.821917808
2680,-0.233059361
2681,-0.21260274
2682,-0.764200913
2683,-0.764200913
2684,-0.821917808
2685,-0.939543379
2686,-0.890593607
2687,-0.838721461
2688,-0.668493151
2689,-0.547945206
2690,-0.309041096
2691,-0.122739726
2692,0
2693,-0.024840183
2694,-0.113972603
2695,-0.361643836
2696,-0.508493151
2697,-0.608584475
2698,-0.555981735
2699,-0.450045662
2700,-0.288584475
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,-0.21479452
2708,-0.526757991
2709,-1.179178082
2710,-1.684018265
2711,-1.567853881
2712,-0.957808219
2713,-0.995068493
2714,-1.805296804
2715,-1.027945206
2716,-1.060821918
2717,-0.447123288
2718,-0.592511416
2719,-0.743744292
2720,-1.054246575
2721,-1.491872146
2722,-1.456073059
2723,-1.301917808
2724,-0.139543379
2725,0
2726,-0.257899543
2727,-0.245479452
2728,-0.387945206
2729,-0.379908676
2730,-0.423013699
2731,-0.366757991
2732,-0.358721461
2733,-0.15196347
2734,0
2735,-0.075251142
2736,-0.206757991
2737,-0.244748858
2738,-0.237442922
2739,-0.183378995
2740,-0.312694064
2741,-0.398173516
2742,-0.396712329
2743,-0.440547945
2744,-0.485844749
2745,-0.533333333
2746,-0.810958904
2747,-0.831415525
2748,-0.664109589
2749,-0.436894977
2750,-0.010958904
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,-0.292968036
2759,-0.830684932
2760,-1.438538813
2761,-1.86520548
2762,-1.903196347
2763,-1.711050228
2764,-1.221552511
2765,-0.820456621
2766,-0.451506849
2767,-0.365296804
2768,-0.232328767
2769,-0.05260274
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,-0.021187215
2828,-0.162191781
2829,-0.461004566
2830,-0.712328767
2831,-0.813881278
2832,-0.878173516
2833,-0.954155251
2834,-1.03086758
2835,-0.946118722
2836,-0.87086758
2837,-0.830684932
2838,-0.984109589
2839,-1.157990868
2840,-1.239817352
2841,-1.201826484
2842,-0.975342466
2843,-0.710136986
2844,-0.504840183
2845,-0.464657534
2846,-0.510684932
2847,-0.515068493
2848,-0.339726027
2849,-0.067945206
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,-0.048949772
2863,-0.110319635
2864,-0.343378995
2865,-0.617351598
2866,-0.658995434
2867,-0.328767123
2868,-0.223561644
2869,-0.357990868
2870,-0.644383562
2871,-0.85479452
2872,-1.088584475
2873,-1.430502283
2874,-1.889315068
2875,-2.086575342
2876,-2.020091324
2877,-1.819178082
2878,-1.674520548
2879,-1.680365297
2880,-1.312876712
2881,-0.835799087
2882,-0.369680365
2883,0
2884,0
2885,-0.200182648
2886,-0.534063927
2887,-0.583744292
2888,-0.585936073
2889,-0.538447489
2890,-0.538447489
2891,-0.686757991
2892,-1.041826484
2893,-1.375707763
2894,-1.278538813
2895,-1.005296804
2896,-0.759086758
2897,-0.441278539
2898,-0.005844749
2899,0
2900,0
2901,-0.292968036
2902,-0.726210046
2903,-1.231050228
2904,-1.632876712
2905,-1.456073059
2906,-0.978995434
2907,-0.617351598
2908,-0.181917808
2909,0
2910,-0.193607306
2911,-0.643652968
2912,-1.264657534
2913,-2.047123288
2914,-2.174977169
2915,-1.5656621
2916,-0.978995434
2917,-0.578630137
2918,-0.101552511
2919,-0.079634703
2920,-0.340456621
2921,-0.437625571
2922,-0.260091324
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,-0.059178082
2939,-0.084018265
2940,-0.110319635
2941,-0.216255708
2942,-0.428858448
2943,-0.615159817
2944,-0.447123288
2945,-0.180456621
2946,0
2947,0
2948,0
2949,0
2950,-0.038721461
2951,-0.038721461
2952,-0.23086758
2953,-0.618812785
2954,-1.063744292
2955,-1.095159817
2956,-1.13826484
2957,-1.420273973
2958,-1.884200913
2959,-2.283105022
2960,-2.370045662
2961,-2.248767122
2962,-2.315981736
2963,-2.409497718
2964,-2.543196347
2965,-2.616986302
2966,-1.712511416
2967,-1.711050228
2968,-2.142100457
2969,-2.107762557
2970,-2.126027397
2971,-2.138447489
2972,-2.077077626
2973,-2.072694064
2974,-2.062465753
2975,-1.975525114
2976,-1.947762557
2977,-1.987214612
2978,-2.173515982
2979,-2.226118722
2980,-2.279452056
2981,-2.25826484
2982,-2.154520548
2983,-2.115068493
2984,-2.069041096
2985,-1.939726027
2986,-1.720547945
2987,-1.720547945
2988,-1.720547945
2989,-1.720547945
2990,-1.720547945
2991,-1.720547945
2992,-1.720547945
2993,-1.720547945
2994,-1.720547945
2995,-1.798721461
2996,-1.724931507
2997,-1.803835616
2998,-2.044200913
2999,-2.144292237
3000,-2.409497718
3001,-2.455525113
3002,-2.341552511
3003,-2.21369863
3004,-2.073424658
3005,-2.002557078
3006,-2.008401826
3007,-2.013515982
3008,-2.019360731
3009,-1.942648402
3010,-1.942648402
3011,-1.942648402
3012,-1.860821918
3013,-1.936803653
3014,-1.936803653
3015,-1.936803653
3016,-1.854977169
3017,-1.849863014
3018,-1.844748858
3019,-1.839634703
3020,-1.752694064
3021,-1.660639269
3022,-1.646027397
3023,-1.549589041
3024,-1.691324201
3025,-1.68109589
3026,-1.751232877
3027,-1.666484018
3028,-1.736621005
3029,-1.651141552
3030,-1.641643836
3031,-1.711050228
3032,-1.785570776
3033,-1.705936073
3034,-1.780456621
3035,-1.621917808
3036,-1.611689498
3037,-1.365479452
3038,-1.263926941
3039,-1.081278539
3040,-1.124383562
3041,-1.095159817
3042,-1.142648402
3043,-1.041826484
3044,-1.088584475
3045,-1.064474886
3046,-0.966575342
3047,-0.939543379
3048,-0.913242009
3049,-0.886940639
3050,-0.932968036
3051,-0.911050228
3052,-0.889863014
3053,-0.867945206
3054,-0.847488584
3055,-0.82630137
3056,-0.805844749
3057,-0.786118722
3058,-0.766392694
3059,-0.813881278
3060,-0.864292237
3061,-0.917625571
3062,-1.106118722
3063,-1.171872146
3064,-1.308493151
3065,-1.320182648
3066,-1.265388128
3067,-1.272694064
3068,-1.14630137
3069,-1.011872146
3070,-0.938082192
3071,-0.860639269
3072,-0.847488584
3073,-0.900821918
3074,-0.890593607
3075,-0.946118722
3076,-1.070319635
3077,-1.135342466
3078,-1.138995434
3079,-1.208401826
3080,-1.215707763
3081,-1.091506849
3082,-1.157260274
3083,-1.095159817
3084,-1.095159817
3085,-0.962922374
3086,-0.956347032
3087,-0.884018265
3088,-0.808767123
3089,-0.795616438
3090,-0.848219178
3091,-0.77369863
3092,-0.697716895
3093,-0.682374429
3094,-0.667762557
3095,-0.778812785
3096,-0.894977169
3097,-1.016986301
3098,-1.082739726
3099,-1.152876712
3100,-1.100273973
3101,-1.107579909
3102,-1.114155251
3103,-1.185022831
3104,-1.068127854
3105,-1.071780822
3106,-1.011141552
3107,-1.011141552
3108,-0.947579909
3109,-1.007488584
3110,-0.943926941
3111,-0.940273973
3112,-0.873789954
3113,-0.803652968
3114,-0.857716895
3115,-0.788310502
3116,-0.590319635
3117,-0.698447489
3118,-0.687488584
3119,-1.045479452
3120,-1.237625571
3121,-1.505022831
3122,-1.730045662
3123,-2.039086758
3124,-2.050776256
3125,-1.85716895
3126,-1.50283105
3127,-1.319452055
3128,-1.191598174
3129,-1.191598174
3130,-1.191598174
3131,-1.191598174
3132,-1.123652968
3133,-0.983378995
3134,-0.973150685
3135,-0.962191781
3136,-1.086392694
3137,-1.082739726
3138,-1.14630137
3139,-1.14630137
3140,-1.213515982
3141,-1.21716895
3142,-1.423196347
3143,-1.439269406
3144,-1.455342466
3145,-1.404200913
3146,-1.279269406
3147,-1.214246575
3148,-1.076894977
3149,-0.727671233
3150,-0.433242009
3151,-0.201643836
3152,-0.166575342
3153,-0.069406393
3154,-0.037260274
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,-0.366757991
3163,-0.862100457
3164,-1.285114155
3165,-1.022100457
3166,-0.677260274
3167,-0.205296804
3168,0
3169,0
3170,-0.235251142
3171,-0.517260274
3172,-0.517260274
3173,-0.273972603
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,-0.57716895
3183,-1.019178082
3184,-0.908858448
3185,-0.515799087
3186,-0.475616438
3187,-0.775890411
3188,-1.25369863
3189,-1.693515982
3190,-1.765114155
3191,-1.473607306
3192,-1.086392694
3193,-0.721826484
3194,-0.458812785
3195,-0.366757991
3196,-0.178995434
3197,-0.0343379
3198,0
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,-0.205296804
3209,-0.163652968
3210,-0.095707763
3211,-0.048949772
3212,-0.024840183
3213,-0.135890411
3214,-0.429589041
3215,-0.811689498
3216,-1.114155251
3217,-1.232511416
3218,-1.02283105
3219,-0.519452055
3220,0
3221,0
3222,0
3223,0
3224,-0.260821918
3225,-0.671415525
3226,-1.170410959
3227,-0.992146119
3228,-0.501187215
3229,-0.048949772
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,-0.165844749
3237,-0.303926941
3238,-0.23890411
3239,-0.103013699
3240,0
3241,0
3242,0
3243,-0.018995434
3244,-0.109589041
3245,-0.096438356
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,0
3279,-0.047488584
3280,-0.083287671
3281,-0.103744292
3282,-0.111050228
3283,-0.121278539
3284,-0.129315068
3285,-0.172420091
3286,-0.237442922
3287,-0.333881278
3288,-0.459543379
3289,-0.622465753
3290,-0.790502283
3291,-0.966575342
3292,-1.06520548
3293,-1.147762557
3294,-1.183561644
3295,-1.162374429
3296,-1.147762557
3297,-1.07543379
3298,-0.97826484
3299,-0.858447489
3300,-0.720365297
3301,-0.739360731
3302,-0.670684932
3303,-0.728401826
3304,-0.700639269
3305,-0.669223744
3306,-0.680913242
3307,-0.738630137
3308,-0.8
3309,-0.912511416
3310,-1.13022831
3311,-1.368401826
3312,-1.632876712
3313,-1.87543379
3314,-1.98283105
3315,-1.925114155
3316,-1.671598174
3317,-1.556164384
3318,-1.362557078
3319,-1.331872146
3320,-1.17260274
3321,-1.124383562
3322,-0.885479452
3323,-0.695525114
3324,-0.250593607
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,-0.226484018
3332,-0.467579909
3333,-0.766392694
3334,-1.082009132
3335,-1.526210046
3336,-1.915616438
3337,-2.245114156
3338,-2.616986302
3339,-2.857351598
3340,-3.17954338
3341,-3.337351598
3342,-3.355616438
3343,-3.132785389
3344,-2.630136987
3345,-2.2743379
3346,-2.025936073
3347,-1.904657534
3348,-2.00109589
3349,-2.02739726
3350,-2.207853881
3351,-2.246575342
3352,-2.36347032
3353,-2.329863013
3354,-2.449680364
3355,-2.576803653
3356,-2.793789953
3357,-2.945022831
3358,-3.272328767
3359,-3.460091324
3360,-3.57479452
3361,-3.691689498
3362,-3.811506849
3363,-4.024109589
3364,-4.159269407
3365,-4.297351598
3366,-4.533333333
3367,-4.49826484
3368,-4.539908676
3369,-4.573515982
3370,-4.598356164
3371,-4.614429224
3372,-4.62173516
3373,-4.414246576
3374,-4.279817351
3375,-4.126392693
3376,-3.849497718
3377,-3.650045662
3378,-3.433789953
3379,-3.408949771
3380,-3.177351598
3381,-3.240182649
3382,-3.00347032
3383,-2.854429224
3384,-2.69954338
3385,-2.53954338
3386,-2.374429224
3387,-2.304292238
3388,-2.334246576
3389,-2.467945204
3390,-2.516894978
3391,-2.668858447
3392,-2.640365298
3393,-2.804748858
3394,-2.790136987
3395,-2.584840182
3396,-2.55780822
3397,-2.245114156
3398,-2.104840183
3399,-1.960913242
3400,-1.81260274
3401,-1.753424658
3402,-1.877625571
3403,-2.011324201
3404,-2.065388128
3405,-2.304292238
3406,-2.291872147
3407,-2.458447489
3408,-2.458447489
3409,-2.637442922
3410,-2.560730593
3411,-2.746301369
3412,-2.855890411
3413,-3.063378996
3414,-3.196347031
3415,-3.4286758
3416,-3.68
3417,-3.857534247
3418,-4.046757991
3419,-3.962739727
3420,-3.956164384
3421,-3.844383562
3422,-3.7143379
3423,-3.370958904
3424,-3.091872147
3425,-2.790136987
3426,-2.174977169
3427,-1.720547945
3428,-1.251506849
3429,-1.056438356
3430,-1.047671233
3431,-1.410045662
3432,-1.699360731
3433,-2.184474886
3434,-2.343744293
3435,-2.427031964
3436,-2.337899544
3437,-2.153789954
3438,-2.047123288
3439,-1.935342466
3440,-1.994520548
3441,-2.146484018
3442,-2.396347031
3443,-2.752146118
3444,-2.960365298
3445,-3.273789953
3446,-3.433789953
3447,-3.694611871
3448,-3.885296804
3449,-3.995616438
3450,-4.108127853
3451,-4.033607307
3452,-4.035799087
3453,-4.029954338
3454,-3.917442922
3455,-3.98392694
3456,-4.05041096
3457,-4.118356164
3458,-4.186301369
3459,-4.255707762
3460,-4.325844749
3461,-4.294429224
3462,-4.458812784
3463,-4.428127853
3464,-4.387214611
3465,-4.442009133
3466,-4.286392693
3467,-4.32219178
3468,-4.252785389
3469,-4.280547944
3470,-4.200913242
3471,-4.112511416
3472,-4.122009133
3473,-4.130776256
3474,-4.032876713
3475,-4.032876713
3476,-3.926210047
3477,-3.810776256
3478,-3.686575342
3479,-3.661004567
3480,-3.635433789
3481,-3.821004567
3482,-3.918173516
3483,-4.129315069
3484,-4.358721462
3485,-4.395251142
3486,-4.432511416
3487,-4.469771689
3488,-4.292237442
3489,-4.310502282
3490,-4.221369862
3491,-4.23086758
3492,-4.239634702
3493,-4.24913242
3494,-4.258630138
3495,-4.26739726
3496,-4.276894978
3497,-4.2856621
3498,-4.187031964
3499,-4.078904109
3500,-3.961278538
3501,-3.943744293
