Time_Minutes,Power_PerUnit
2028,0.3247
2029,0.3272
2030,0.3297
2031,0.3321
2032,0.3346
2033,0.337
2034,0.3394
2035,0.3418
2036,0.3442
2037,0.3465
2038,0.3489
2039,0.3512
2040,0.3536
2041,0.3559
2042,0.3582
2043,0.3604
2044,0.3627
2045,0.3649
2046,0.3672
2047,0.3694
2048,0.3716
2049,0.3738
2050,0.3759
2051,0.3781
2052,0.3802
2053,0.3823
2054,0.3844
2055,0.3865
2056,0.3886
2057,0.3906
2058,0.3927
2059,0.3947
2060,0.3967
2061,0.3987
2062,0.4006
2063,0.4026
2064,0.4045
2065,0.4064
2066,0.4083
2067,0.4102
2068,0.4121
2069,0.4139
2070,0.4157
2071,0.4175
2072,0.4193
2073,0.4211
2074,0.4229
2075,0.4246
2076,0.4263
2077,0.428
2078,0.4297
2079,0.4314
2080,0.433
2081,0.4346
2082,0.4362
2083,0.4378
2084,0.4394
2085,0.441
2086,0.4425
2087,0.444
2088,0.4455
2089,0.447
2090,0.4484
2091,0.4499
2092,0.4513
2093,0.4527
2094,0.4541
2095,0.4554
2096,0.4568
2097,0.4581
2098,0.4594
2099,0.4607
2100,0.4619
2101,0.4632
2102,0.4644
2103,0.4656
2104,0.4668
2105,0.468
2106,0.4691
2107,0.4702
2108,0.4713
2109,0.4724
2110,0.4735
2111,0.4745
2112,0.4755
2113,0.4765
2114,0.4775
2115,0.4785
2116,0.4794
2117,0.4803
2118,0.4812
2119,0.4821
2120,0.483
2121,0.4838
2122,0.4846
2123,0.4854
2124,0.4862
2125,0.4869
2126,0.4877
2127,0.4884
2128,0.4891
2129,0.4897
2130,0.4904
2131,0.491
2132,0.4916
2133,0.4922
2134,0.4928
2135,0.4933
2136,0.4938
2137,0.4943
2138,0.4948
2139,0.4953
2140,0.4957
2141,0.4961
2142,0.4965
2143,0.4969
2144,0.4973
2145,0.4976
2146,0.4979
2147,0.4982
2148,0.4985
2149,0.4987
2150,0.4989
2151,0.4991
2152,0.4993
2153,0.4995
2154,0.4996
2155,0.4997
2156,0.4998
2157,0.4999
2158,0.5
2159,0.5
2160,0.5
2161,0.5
2162,0.5
2163,0.4999
2164,0.4998
2165,0.4997
2166,0.4996
2167,0.4995
2168,0.4993
2169,0.4991
2170,0.4989
2171,0.4987
2172,0.4985
2173,0.4982
2174,0.4979
2175,0.4976
2176,0.4973
2177,0.4969
2178,0.4965
2179,0.4961
2180,0.4957
2181,0.4953
2182,0.4948
2183,0.4943
2184,0.4938
2185,0.4933
2186,0.4928
2187,0.4922
2188,0.4916
2189,0.491
2190,0.4904
2191,0.4897
2192,0.4891
2193,0.4884
2194,0.4877
2195,0.4869
2196,0.4862
2197,0.4854
2198,0.4846
2199,0.4838
2200,0.483
2201,0.4821
2202,0.4812
2203,0.4803
2204,0.4794
2205,0.4785
2206,0.4775
2207,0.4765
2208,0.4755
2209,0.4745
2210,0.4735
2211,0.4724
2212,0.4713
2213,0.4702
2214,0.4691
2215,0.468
2216,0.4668
2217,0.4656
2218,0.4644
2219,0.4632
2220,0.4619
2221,0.4607
2222,0.4594
2223,0.4581
2224,0.4568
2225,0.4554
2226,0.4541
2227,0.4527
2228,0.4513
2229,0.4499
2230,0.4484
2231,0.447
2232,0.4455
2233,0.444
2234,0.4425
2235,0.441
2236,0.4394
2237,0.4378
2238,0.4362
2239,0.4346
2240,0.433
2241,0.4314
2242,0.4297
2243,0.428
2244,0.4263
2245,0.4246
2246,0.4229
2247,0.4211
2248,0.4193
2249,0.4175
2250,0.4157
2251,0.4139
2252,0.4121
2253,0.4102
2254,0.4083
2255,0.4064
2256,0.4045
2257,0.4026
2258,0.4006
2259,0.3987
2260,0.3967
2261,0.3947
2262,0.3927
2263,0.3906
2264,0.3886
2265,0.3865
2266,0.3844
2267,0.3823
2268,0.3802
2269,0.3781
2270,0.3759
2271,0.3738
2272,0.3716
2273,0.3694
2274,0.3672
2275,0.3649
2276,0.3627
2277,0.3604
2278,0.3582
2279,0.3559
2280,0.3536
2281,0.3512
2282,0.3489
2283,0.3465
2284,0.3442
2285,0.3418
2286,0.3394
2287,0.337
2288,0.3346
2289,0.3321
2290,0.3297
2291,0.3272
2292,0.3247
2293,0.3222
2294,0.3197
2295,0.3172
2296,0.3147
2297,0.3121
2298,0.3095
2299,0.307
2300,0.3044
2301,0.3018
2302,0.2992
2303,0.2965
2304,0.2939
2305,0.2912
2306,0.2886
2307,0.2859
2308,0.2832
2309,0.2805
2310,0.2778
2311,0.2751
2312,0.2723
2313,0.2696
2314,0.2668
2315,0.264
2316,0.2612
2317,0.2585
2318,0.2556
2319,0.2528
2320,0.25
2321,0.2472
2322,0.2443
2323,0.2415
2324,0.2386
2325,0.2357
2326,0.2328
2327,0.2299
2328,0.227
2329,0.2241
2330,0.2211
2331,0.2182
2332,0.2153
2333,0.2123
2334,0.2093
2335,0.2064
2336,0.2034
2337,0.2004
2338,0.1974
2339,0.1944
2340,0.1913
2341,0.1883
2342,0.1853
2343,0.1822
2344,0.1792
2345,0.1761
2346,0.1731
2347,0.17
2348,0.1669
2349,0.1638
2350,0.1607
2351,0.1576
2352,0.1545
2353,0.1514
2354,0.1483
2355,0.1451
2356,0.142
2357,0.1389
2358,0.1357
2359,0.1326
2360,0.1294
2361,0.1262
2362,0.1231
2363,0.1199
2364,0.1167
2365,0.1135
2366,0.1103
2367,0.1072
2368,0.104
2369,0.1008
2370,0.0975
2371,0.0943
2372,0.0911
2373,0.0879
2374,0.0847
2375,0.0814
2376,0.0782
2377,0.075
2378,0.0717
2379,0.0685
2380,0.0653
2381,0.062
2382,0.0588
2383,0.0555
2384,0.0523
2385,0.049
2386,0.0458
2387,0.0425
2388,0.0392
2389,0.036
2390,0.0327
2391,0.0294
2392,0.0262
2393,0.0229
2394,0.0196
2395,0.0164
2396,0.0131
2397,0.0098
2398,0.0065
2399,0.0033
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.0
2505,0.0
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,-0.4
2521,-0.4
2522,-0.4
2523,-0.4
2524,-0.4
2525,-0.4
2526,-0.4
2527,-0.4
2528,-0.4
2529,-0.4
2530,-0.4
2531,-0.4
2532,-0.4
2533,-0.4
2534,-0.4
2535,-0.4
2536,-0.4
2537,-0.4
2538,-0.4
2539,-0.4
2540,-0.4
2541,-0.4
2542,-0.4
2543,-0.4
2544,-0.4
2545,-0.4
2546,-0.4
2547,-0.4
2548,-0.4
2549,-0.4
2550,-0.4
2551,-0.4
2552,-0.4
2553,-0.4
2554,-0.4
2555,-0.4
2556,-0.4
2557,-0.4
2558,-0.4
2559,-0.4
2560,-0.4
2561,-0.4
2562,-0.4
2563,-0.4
2564,-0.4
2565,-0.4
2566,-0.4
2567,-0.4
2568,-0.4
2569,-0.4
2570,-0.4
2571,-0.4
2572,-0.4
2573,-0.4
2574,-0.4
2575,-0.4
2576,-0.4
2577,-0.4
2578,-0.4
2579,-0.4
2580,-0.4
2581,-0.4
2582,-0.4
2583,-0.4
2584,-0.4
2585,-0.4
2586,-0.4
2587,-0.4
2588,-0.4
2589,-0.4
2590,-0.4
2591,-0.4
2592,-0.4
2593,-0.4
2594,-0.4
2595,-0.4
2596,-0.4
2597,-0.4
2598,-0.4
2599,-0.4
2600,-0.4
2601,-0.4
2602,-0.4
2603,-0.4
2604,-0.4
2605,-0.4
2606,-0.4
2607,-0.4
2608,-0.4
2609,-0.4
2610,-0.4
2611,-0.4
2612,-0.4
2613,-0.4
2614,-0.4
2615,-0.4
2616,-0.4
2617,-0.4
2618,-0.4
2619,-0.4
2620,-0.4
2621,-0.4
2622,-0.4
2623,-0.4
2624,-0.4
2625,-0.4
2626,-0.4
2627,-0.4
2628,-0.4
2629,-0.4
2630,-0.4
2631,-0.4
2632,-0.4
2633,-0.4
2634,-0.4
2635,-0.4
2636,-0.4
2637,-0.4
2638,-0.4
2639,-0.4
2640,-0.4
2641,-0.4
2642,-0.4
2643,-0.4
2644,-0.4
2645,-0.4
2646,-0.4
2647,-0.4
2648,-0.4
2649,-0.4
2650,-0.4
2651,-0.4
2652,-0.4
2653,-0.4
2654,-0.4
2655,-0.4
2656,-0.4
2657,-0.4
2658,-0.4
2659,-0.4
2660,-0.4
2661,-0.4
2662,-0.4
2663,-0.4
2664,-0.4
2665,-0.4
2666,-0.4
2667,-0.4
2668,-0.4
2669,-0.4
2670,-0.4
2671,-0.4
2672,-0.4
2673,-0.4
2674,-0.4
2675,-0.4
2676,-0.4
2677,-0.4
2678,-0.4
2679,-0.4
2680,-0.4
2681,-0.4
2682,-0.4
2683,-0.4
2684,-0.4
2685,-0.4
2686,-0.4
2687,-0.4
2688,-0.4
2689,-0.4
2690,-0.4
2691,-0.4
2692,-0.4
2693,-0.4
2694,-0.4
2695,-0.4
2696,-0.4
2697,-0.4
2698,-0.4
2699,-0.4
2700,-0.4
2701,-0.4
2702,-0.4
2703,-0.4
2704,-0.4
2705,-0.4
2706,-0.4
2707,-0.4
2708,-0.4
2709,-0.4
2710,-0.4
2711,-0.4
2712,-0.4
2713,-0.4
2714,-0.4
2715,-0.4
2716,-0.4
2717,-0.4
2718,-0.4
2719,-0.4
2720,-0.4
2721,-0.4
2722,-0.4
2723,-0.4
2724,-0.4
2725,-0.4
2726,-0.4
2727,-0.4
2728,-0.4
2729,-0.4
2730,-0.4
2731,-0.4
2732,-0.4
2733,-0.4
2734,-0.4
2735,-0.4
2736,-0.4
2737,-0.4
2738,-0.4
2739,-0.4
2740,-0.4
2741,-0.4
2742,-0.4
2743,-0.4
2744,-0.4
2745,-0.4
2746,-0.4
2747,-0.4
2748,-0.4
2749,-0.4
2750,-0.4
2751,-0.4
2752,-0.4
2753,-0.4
2754,-0.4
2755,-0.4
2756,-0.4
2757,-0.4
2758,-0.4
2759,-0.4
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.0
2773,0.0
2774,0.0
2775,0.0
2776,0.0
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.0
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.0
2846,0.0
2847,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,0.0
2867,0.0
2868,0.0
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.0
2890,0.0
2891,0.0
2892,0.0
2893,0.0
2894,0.0
2895,0.0
2896,0.0
2897,0.0
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.0
2916,0.0
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.0
2938,0.0
2939,0.0
2940,0.0
2941,0.0
2942,0.0
2943,0.0
2944,0.0
2945,0.0
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.0
2961,0.0
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0
2968,0.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.0
2992,0.0
2993,0.0
2994,0.0
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.0
3033,0.0
3034,0.0
3035,0.0
3036,0.0
3037,0.0
3038,0.0
3039,0.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.0
3057,0.0
3058,0.0
3059,0.0
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,0.0
3227,0.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,0.0
3281,0.0
3282,0.0
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.0
3301,0.0
3302,0.0
3303,0.0
3304,0.0
3305,0.0
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,0.0
3347,0.0
3348,0.0
3349,0.0
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.0
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0033
3362,0.0065
3363,0.0098
3364,0.0131
3365,0.0164
3366,0.0196
3367,0.0229
3368,0.0262
3369,0.0294
3370,0.0327
3371,0.036
3372,0.0392
3373,0.0425
3374,0.0458
3375,0.049
3376,0.0523
3377,0.0555
3378,0.0588
3379,0.062
3380,0.0653
3381,0.0685
3382,0.0717
3383,0.075
3384,0.0782
3385,0.0814
3386,0.0847
3387,0.0879
3388,0.0911
3389,0.0943
3390,0.0975
3391,0.1008
3392,0.104
3393,0.1072
3394,0.1103
3395,0.1135
3396,0.1167
3397,0.1199
3398,0.1231
3399,0.1262
3400,0.1294
3401,0.1326
3402,0.1357
3403,0.1389
3404,0.142
3405,0.1451
3406,0.1483
3407,0.1514
3408,0.1545
3409,0.1576
3410,0.1607
3411,0.1638
3412,0.1669
3413,0.17
3414,0.1731
3415,0.1761
3416,0.1792
3417,0.1822
3418,0.1853
3419,0.1883
3420,0.1913
3421,0.1944
3422,0.1974
3423,0.2004
3424,0.2034
3425,0.2064
3426,0.2093
3427,0.2123
3428,0.2153
3429,0.2182
3430,0.2211
3431,0.2241
3432,0.227
3433,0.2299
3434,0.2328
3435,0.2357
3436,0.2386
3437,0.2415
3438,0.2443
3439,0.2472
3440,0.25
3441,0.2528
3442,0.2556
3443,0.2585
3444,0.2612
3445,0.264
3446,0.2668
3447,0.2696
3448,0.2723
3449,0.2751
3450,0.2778
3451,0.2805
3452,0.2832
3453,0.2859
3454,0.2886
3455,0.2912
3456,0.2939
3457,0.2965
3458,0.2992
3459,0.3018
3460,0.3044
3461,0.307
3462,0.3095
3463,0.3121
3464,0.3147
3465,0.3172
3466,0.3197
3467,0.3222
3468,0.3247
3469,0.3272
3470,0.3297
3471,0.3321
3472,0.3346
3473,0.337
3474,0.3394
3475,0.3418
3476,0.3442
3477,0.3465
3478,0.3489
3479,0.3512
3480,0.3536
3481,0.3559
3482,0.3582
3483,0.3604
3484,0.3627
3485,0.3649
3486,0.3672
3487,0.3694
3488,0.3716
3489,0.3738
3490,0.3759
3491,0.3781
3492,0.3802
3493,0.3823
3494,0.3844
3495,0.3865
3496,0.3886
3497,0.3906
3498,0.3927
3499,0.3947
3500,0.3967
3501,0.3987
3502,0.4006
3503,0.4026
3504,0.4045
3505,0.4064
3506,0.4083
3507,0.4102
3508,0.4121
3509,0.4139
3510,0.4157
3511,0.4175
3512,0.4193
3513,0.4211
3514,0.4229
3515,0.4246
3516,0.4263
3517,0.428
3518,0.4297
3519,0.4314
3520,0.433
3521,0.4346
3522,0.4362
3523,0.4378
3524,0.4394
3525,0.441
3526,0.4425
3527,0.444
3528,0.4455
3529,0.447
3530,0.4484
3531,0.4499
3532,0.4513
3533,0.4527
3534,0.4541
3535,0.4554
3536,0.4568
3537,0.4581
3538,0.4594
3539,0.4607
3540,0.4619
3541,0.4632
3542,0.4644
3543,0.4656
3544,0.4668
3545,0.468
3546,0.4691
3547,0.4702
3548,0.4713
3549,0.4724
3550,0.4735
3551,0.4745
3552,0.4755
3553,0.4765
3554,0.4775
3555,0.4785
3556,0.4794
3557,0.4803
3558,0.4812
3559,0.4821
3560,0.483
3561,0.4838
3562,0.4846
3563,0.4854
3564,0.4862
3565,0.4869
3566,0.4877
3567,0.4884
3568,0.4891
3569,0.4897
3570,0.4904
3571,0.491
3572,0.4916
3573,0.4922
3574,0.4928
3575,0.4933
3576,0.4938
3577,0.4943
3578,0.4948
3579,0.4953
3580,0.4957
3581,0.4961
3582,0.4965
3583,0.4969
3584,0.4973
3585,0.4976
3586,0.4979
3587,0.4982
3588,0.4985
3589,0.4987
3590,0.4989
3591,0.4991
3592,0.4993
3593,0.4995
3594,0.4996
3595,0.4997
3596,0.4998
3597,0.4999
3598,0.5
3599,0.5
3600,0.5
3601,0.5
3602,0.5
3603,0.4999
3604,0.4998
3605,0.4997
3606,0.4996
3607,0.4995
3608,0.4993
3609,0.4991
3610,0.4989
3611,0.4987
3612,0.4985
3613,0.4982
3614,0.4979
3615,0.4976
3616,0.4973
3617,0.4969
3618,0.4965
3619,0.4961
3620,0.4957
3621,0.4953
3622,0.4948
3623,0.4943
3624,0.4938
3625,0.4933
3626,0.4928
3627,0.4922
3628,0.4916
3629,0.491
3630,0.4904
3631,0.4897
3632,0.4891
3633,0.4884
3634,0.4877
3635,0.4869
3636,0.4862
3637,0.4854
3638,0.4846
3639,0.4838
3640,0.483
3641,0.4821
3642,0.4812
3643,0.4803
3644,0.4794
3645,0.4785
3646,0.4775
3647,0.4765
3648,0.4755
3649,0.4745
3650,0.4735
3651,0.4724
3652,0.4713
3653,0.4702
3654,0.4691
3655,0.468
3656,0.4668
3657,0.4656
3658,0.4644
3659,0.4632
3660,0.4619
3661,0.4607
3662,0.4594
3663,0.4581
3664,0.4568
3665,0.4554
3666,0.4541
3667,0.4527
3668,0.4513
3669,0.4499
3670,0.4484
3671,0.447
3672,0.4455
3673,0.444
3674,0.4425
3675,0.441
3676,0.4394
3677,0.4378
3678,0.4362
3679,0.4346
3680,0.433
3681,0.4314
3682,0.4297
3683,0.428
3684,0.4263
3685,0.4246
3686,0.4229
3687,0.4211
3688,0.4193
3689,0.4175
3690,0.4157
3691,0.4139
3692,0.4121
3693,0.4102
3694,0.4083
3695,0.4064
3696,0.4045
3697,0.4026
3698,0.4006
3699,0.3987
3700,0.3967
3701,0.3947
3702,0.3927
3703,0.3906
3704,0.3886
3705,0.3865
3706,0.3844
3707,0.3823
3708,0.3802
3709,0.3781
3710,0.3759
3711,0.3738
3712,0.3716
3713,0.3694
3714,0.3672
3715,0.3649
3716,0.3627
3717,0.3604
3718,0.3582
3719,0.3559
3720,0.3536
3721,0.3512
3722,0.3489
3723,0.3465
3724,0.3442
3725,0.3418
3726,0.3394
3727,0.337
3728,0.3346
3729,0.3321
3730,0.3297
3731,0.3272
3732,0.3247
3733,0.3222
3734,0.3197
3735,0.3172
3736,0.3147
3737,0.3121
3738,0.3095
3739,0.307
3740,0.3044
3741,0.3018
3742,0.2992
3743,0.2965
3744,0.2939
3745,0.2912
3746,0.2886
3747,0.2859
3748,0.2832
3749,0.2805
3750,0.2778
3751,0.2751
3752,0.2723
3753,0.2696
3754,0.2668
3755,0.264
3756,0.2612
3757,0.2585
3758,0.2556
3759,0.2528
3760,0.25
3761,0.2472
3762,0.2443
3763,0.2415
3764,0.2386
3765,0.2357
3766,0.2328
3767,0.2299
3768,0.227
3769,0.2241
3770,0.2211
3771,0.2182
3772,0.2153
3773,0.2123
3774,0.2093
3775,0.2064
3776,0.2034
3777,0.2004
3778,0.1974
3779,0.1944
3780,0.1913
3781,0.1883
3782,0.1853
3783,0.1822
3784,0.1792
3785,0.1761
3786,0.1731
3787,0.17
3788,0.1669
3789,0.1638
3790,0.1607
3791,0.1576
3792,0.1545
3793,0.1514
3794,0.1483
3795,0.1451
3796,0.142
3797,0.1389
3798,0.1357
3799,0.1326
3800,0.1294
3801,0.1262
3802,0.1231
3803,0.1199
3804,0.1167
3805,0.1135
3806,0.1103
3807,0.1072
3808,0.104
3809,0.1008
3810,0.0975
3811,0.0943
3812,0.0911
3813,0.0879
3814,0.0847
3815,0.0814
3816,0.0782
3817,0.075
3818,0.0717
3819,0.0685
3820,0.0653
3821,0.062
3822,0.0588
3823,0.0555
3824,0.0523
3825,0.049
3826,0.0458
3827,0.0425
3828,0.0392
3829,0.036
3830,0.0327
3831,0.0294
3832,0.0262
3833,0.0229
3834,0.0196
3835,0.0164
3836,0.0131
3837,0.0098
3838,0.0065
3839,0.0033
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,0.0
3849,0.0
3850,0.0
3851,0.0
3852,0.0
3853,0.0
3854,0.0
3855,0.0
3856,0.0
3857,0.0
3858,0.0
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,0.0
3875,0.0
3876,0.0
3877,0.0
3878,0.0
3879,0.0
3880,0.0
