Time_Minutes,Power_PerUnit,Description
447,0.2533,"Energy time-shifting (positive=charge, negative=discharge)"
448,0.2554,"Energy time-shifting (positive=charge, negative=discharge)"
449,0.2576,"Energy time-shifting (positive=charge, negative=discharge)"
450,0.2597,"Energy time-shifting (positive=charge, negative=discharge)"
451,0.2619,"Energy time-shifting (positive=charge, negative=discharge)"
452,0.2641,"Energy time-shifting (positive=charge, negative=discharge)"
453,0.2663,"Energy time-shifting (positive=charge, negative=discharge)"
454,0.2685,"Energy time-shifting (positive=charge, negative=discharge)"
455,0.2707,"Energy time-shifting (positive=charge, negative=discharge)"
456,0.2729,"Energy time-shifting (positive=charge, negative=discharge)"
457,0.2751,"Energy time-shifting (positive=charge, negative=discharge)"
458,0.2774,"Energy time-shifting (positive=charge, negative=discharge)"
459,0.2796,"Energy time-shifting (positive=charge, negative=discharge)"
460,0.2819,"Energy time-shifting (positive=charge, negative=discharge)"
461,0.2841,"Energy time-shifting (positive=charge, negative=discharge)"
462,0.2864,"Energy time-shifting (positive=charge, negative=discharge)"
463,0.2887,"Energy time-shifting (positive=charge, negative=discharge)"
464,0.291,"Energy time-shifting (positive=charge, negative=discharge)"
465,0.2933,"Energy time-shifting (positive=charge, negative=discharge)"
466,0.2956,"Energy time-shifting (positive=charge, negative=discharge)"
467,0.2979,"Energy time-shifting (positive=charge, negative=discharge)"
468,0.3002,"Energy time-shifting (positive=charge, negative=discharge)"
469,0.3026,"Energy time-shifting (positive=charge, negative=discharge)"
470,0.3049,"Energy time-shifting (positive=charge, negative=discharge)"
471,0.3073,"Energy time-shifting (positive=charge, negative=discharge)"
472,0.3097,"Energy time-shifting (positive=charge, negative=discharge)"
473,0.312,"Energy time-shifting (positive=charge, negative=discharge)"
474,0.3144,"Energy time-shifting (positive=charge, negative=discharge)"
475,0.3168,"Energy time-shifting (positive=charge, negative=discharge)"
476,0.3192,"Energy time-shifting (positive=charge, negative=discharge)"
477,0.3216,"Energy time-shifting (positive=charge, negative=discharge)"
478,0.324,"Energy time-shifting (positive=charge, negative=discharge)"
479,0.3265,"Energy time-shifting (positive=charge, negative=discharge)"
480,0.3289,"Energy time-shifting (positive=charge, negative=discharge)"
481,0.3313,"Energy time-shifting (positive=charge, negative=discharge)"
482,0.3338,"Energy time-shifting (positive=charge, negative=discharge)"
483,0.3362,"Energy time-shifting (positive=charge, negative=discharge)"
484,0.3387,"Energy time-shifting (positive=charge, negative=discharge)"
485,0.3412,"Energy time-shifting (positive=charge, negative=discharge)"
486,0.3436,"Energy time-shifting (positive=charge, negative=discharge)"
487,0.3461,"Energy time-shifting (positive=charge, negative=discharge)"
488,0.3486,"Energy time-shifting (positive=charge, negative=discharge)"
489,0.3511,"Energy time-shifting (positive=charge, negative=discharge)"
490,0.3536,"Energy time-shifting (positive=charge, negative=discharge)"
491,0.3561,"Energy time-shifting (positive=charge, negative=discharge)"
492,0.3587,"Energy time-shifting (positive=charge, negative=discharge)"
493,0.3612,"Energy time-shifting (positive=charge, negative=discharge)"
494,0.3637,"Energy time-shifting (positive=charge, negative=discharge)"
495,0.3663,"Energy time-shifting (positive=charge, negative=discharge)"
496,0.3688,"Energy time-shifting (positive=charge, negative=discharge)"
497,0.3714,"Energy time-shifting (positive=charge, negative=discharge)"
498,0.3739,"Energy time-shifting (positive=charge, negative=discharge)"
499,0.3765,"Energy time-shifting (positive=charge, negative=discharge)"
500,0.3791,"Energy time-shifting (positive=charge, negative=discharge)"
501,0.3816,"Energy time-shifting (positive=charge, negative=discharge)"
502,0.3842,"Energy time-shifting (positive=charge, negative=discharge)"
503,0.3868,"Energy time-shifting (positive=charge, negative=discharge)"
504,0.3894,"Energy time-shifting (positive=charge, negative=discharge)"
505,0.392,"Energy time-shifting (positive=charge, negative=discharge)"
506,0.3946,"Energy time-shifting (positive=charge, negative=discharge)"
507,0.3972,"Energy time-shifting (positive=charge, negative=discharge)"
508,0.3998,"Energy time-shifting (positive=charge, negative=discharge)"
509,0.4024,"Energy time-shifting (positive=charge, negative=discharge)"
510,0.4051,"Energy time-shifting (positive=charge, negative=discharge)"
511,0.4077,"Energy time-shifting (positive=charge, negative=discharge)"
512,0.4103,"Energy time-shifting (positive=charge, negative=discharge)"
513,0.413,"Energy time-shifting (positive=charge, negative=discharge)"
514,0.4156,"Energy time-shifting (positive=charge, negative=discharge)"
515,0.4182,"Energy time-shifting (positive=charge, negative=discharge)"
516,0.4209,"Energy time-shifting (positive=charge, negative=discharge)"
517,0.4235,"Energy time-shifting (positive=charge, negative=discharge)"
518,0.4262,"Energy time-shifting (positive=charge, negative=discharge)"
519,0.4289,"Energy time-shifting (positive=charge, negative=discharge)"
520,0.4315,"Energy time-shifting (positive=charge, negative=discharge)"
521,0.4342,"Energy time-shifting (positive=charge, negative=discharge)"
522,0.4369,"Energy time-shifting (positive=charge, negative=discharge)"
523,0.4395,"Energy time-shifting (positive=charge, negative=discharge)"
524,0.4422,"Energy time-shifting (positive=charge, negative=discharge)"
525,0.4449,"Energy time-shifting (positive=charge, negative=discharge)"
526,0.4476,"Energy time-shifting (positive=charge, negative=discharge)"
527,0.4502,"Energy time-shifting (positive=charge, negative=discharge)"
528,0.4529,"Energy time-shifting (positive=charge, negative=discharge)"
529,0.4556,"Energy time-shifting (positive=charge, negative=discharge)"
530,0.4583,"Energy time-shifting (positive=charge, negative=discharge)"
531,0.461,"Energy time-shifting (positive=charge, negative=discharge)"
532,0.4637,"Energy time-shifting (positive=charge, negative=discharge)"
533,0.4664,"Energy time-shifting (positive=charge, negative=discharge)"
534,0.4691,"Energy time-shifting (positive=charge, negative=discharge)"
535,0.4717,"Energy time-shifting (positive=charge, negative=discharge)"
536,0.4744,"Energy time-shifting (positive=charge, negative=discharge)"
537,0.4771,"Energy time-shifting (positive=charge, negative=discharge)"
538,0.4798,"Energy time-shifting (positive=charge, negative=discharge)"
539,0.4825,"Energy time-shifting (positive=charge, negative=discharge)"
540,0.4852,"Energy time-shifting (positive=charge, negative=discharge)"
541,0.4879,"Energy time-shifting (positive=charge, negative=discharge)"
542,0.4906,"Energy time-shifting (positive=charge, negative=discharge)"
543,0.4933,"Energy time-shifting (positive=charge, negative=discharge)"
544,0.496,"Energy time-shifting (positive=charge, negative=discharge)"
545,0.4987,"Energy time-shifting (positive=charge, negative=discharge)"
546,0.5014,"Energy time-shifting (positive=charge, negative=discharge)"
547,0.5041,"Energy time-shifting (positive=charge, negative=discharge)"
548,0.5068,"Energy time-shifting (positive=charge, negative=discharge)"
549,0.5095,"Energy time-shifting (positive=charge, negative=discharge)"
550,0.5122,"Energy time-shifting (positive=charge, negative=discharge)"
551,0.5148,"Energy time-shifting (positive=charge, negative=discharge)"
552,0.5175,"Energy time-shifting (positive=charge, negative=discharge)"
553,0.5202,"Energy time-shifting (positive=charge, negative=discharge)"
554,0.5229,"Energy time-shifting (positive=charge, negative=discharge)"
555,0.5256,"Energy time-shifting (positive=charge, negative=discharge)"
556,0.5282,"Energy time-shifting (positive=charge, negative=discharge)"
557,0.5309,"Energy time-shifting (positive=charge, negative=discharge)"
558,0.5336,"Energy time-shifting (positive=charge, negative=discharge)"
559,0.5362,"Energy time-shifting (positive=charge, negative=discharge)"
560,0.5389,"Energy time-shifting (positive=charge, negative=discharge)"
561,0.5416,"Energy time-shifting (positive=charge, negative=discharge)"
562,0.5442,"Energy time-shifting (positive=charge, negative=discharge)"
563,0.5469,"Energy time-shifting (positive=charge, negative=discharge)"
564,0.5495,"Energy time-shifting (positive=charge, negative=discharge)"
565,0.5522,"Energy time-shifting (positive=charge, negative=discharge)"
566,0.5548,"Energy time-shifting (positive=charge, negative=discharge)"
567,0.5574,"Energy time-shifting (positive=charge, negative=discharge)"
568,0.5601,"Energy time-shifting (positive=charge, negative=discharge)"
569,0.5627,"Energy time-shifting (positive=charge, negative=discharge)"
570,0.5653,"Energy time-shifting (positive=charge, negative=discharge)"
571,0.5679,"Energy time-shifting (positive=charge, negative=discharge)"
572,0.5705,"Energy time-shifting (positive=charge, negative=discharge)"
573,0.5731,"Energy time-shifting (positive=charge, negative=discharge)"
574,0.5757,"Energy time-shifting (positive=charge, negative=discharge)"
575,0.5783,"Energy time-shifting (positive=charge, negative=discharge)"
576,0.5809,"Energy time-shifting (positive=charge, negative=discharge)"
577,0.5835,"Energy time-shifting (positive=charge, negative=discharge)"
578,0.5861,"Energy time-shifting (positive=charge, negative=discharge)"
579,0.5886,"Energy time-shifting (positive=charge, negative=discharge)"
580,0.5912,"Energy time-shifting (positive=charge, negative=discharge)"
581,0.5937,"Energy time-shifting (positive=charge, negative=discharge)"
582,0.5963,"Energy time-shifting (positive=charge, negative=discharge)"
583,0.5988,"Energy time-shifting (positive=charge, negative=discharge)"
584,0.6014,"Energy time-shifting (positive=charge, negative=discharge)"
585,0.6039,"Energy time-shifting (positive=charge, negative=discharge)"
586,0.6064,"Energy time-shifting (positive=charge, negative=discharge)"
587,0.6089,"Energy time-shifting (positive=charge, negative=discharge)"
588,0.6114,"Energy time-shifting (positive=charge, negative=discharge)"
589,0.6139,"Energy time-shifting (positive=charge, negative=discharge)"
590,0.6163,"Energy time-shifting (positive=charge, negative=discharge)"
591,0.6188,"Energy time-shifting (positive=charge, negative=discharge)"
592,0.6213,"Energy time-shifting (positive=charge, negative=discharge)"
593,0.6237,"Energy time-shifting (positive=charge, negative=discharge)"
594,0.6262,"Energy time-shifting (positive=charge, negative=discharge)"
595,0.6286,"Energy time-shifting (positive=charge, negative=discharge)"
596,0.631,"Energy time-shifting (positive=charge, negative=discharge)"
597,0.6334,"Energy time-shifting (positive=charge, negative=discharge)"
598,0.6358,"Energy time-shifting (positive=charge, negative=discharge)"
599,0.6382,"Energy time-shifting (positive=charge, negative=discharge)"
600,0.6406,"Energy time-shifting (positive=charge, negative=discharge)"
601,0.643,"Energy time-shifting (positive=charge, negative=discharge)"
602,0.6453,"Energy time-shifting (positive=charge, negative=discharge)"
603,0.6477,"Energy time-shifting (positive=charge, negative=discharge)"
604,0.65,"Energy time-shifting (positive=charge, negative=discharge)"
605,0.6523,"Energy time-shifting (positive=charge, negative=discharge)"
606,0.6546,"Energy time-shifting (positive=charge, negative=discharge)"
607,0.6569,"Energy time-shifting (positive=charge, negative=discharge)"
608,0.6592,"Energy time-shifting (positive=charge, negative=discharge)"
609,0.6615,"Energy time-shifting (positive=charge, negative=discharge)"
610,0.6637,"Energy time-shifting (positive=charge, negative=discharge)"
611,0.666,"Energy time-shifting (positive=charge, negative=discharge)"
612,0.6682,"Energy time-shifting (positive=charge, negative=discharge)"
613,0.6704,"Energy time-shifting (positive=charge, negative=discharge)"
614,0.6726,"Energy time-shifting (positive=charge, negative=discharge)"
615,0.6748,"Energy time-shifting (positive=charge, negative=discharge)"
616,0.677,"Energy time-shifting (positive=charge, negative=discharge)"
617,0.6792,"Energy time-shifting (positive=charge, negative=discharge)"
618,0.6813,"Energy time-shifting (positive=charge, negative=discharge)"
619,0.6835,"Energy time-shifting (positive=charge, negative=discharge)"
620,0.6856,"Energy time-shifting (positive=charge, negative=discharge)"
621,0.6877,"Energy time-shifting (positive=charge, negative=discharge)"
622,0.6898,"Energy time-shifting (positive=charge, negative=discharge)"
623,0.6919,"Energy time-shifting (positive=charge, negative=discharge)"
624,0.6939,"Energy time-shifting (positive=charge, negative=discharge)"
625,0.696,"Energy time-shifting (positive=charge, negative=discharge)"
626,0.698,"Energy time-shifting (positive=charge, negative=discharge)"
627,0.7,"Energy time-shifting (positive=charge, negative=discharge)"
628,0.702,"Energy time-shifting (positive=charge, negative=discharge)"
629,0.704,"Energy time-shifting (positive=charge, negative=discharge)"
630,0.706,"Energy time-shifting (positive=charge, negative=discharge)"
631,0.708,"Energy time-shifting (positive=charge, negative=discharge)"
632,0.7099,"Energy time-shifting (positive=charge, negative=discharge)"
633,0.7118,"Energy time-shifting (positive=charge, negative=discharge)"
634,0.7137,"Energy time-shifting (positive=charge, negative=discharge)"
635,0.7156,"Energy time-shifting (positive=charge, negative=discharge)"
636,0.7175,"Energy time-shifting (positive=charge, negative=discharge)"
637,0.7193,"Energy time-shifting (positive=charge, negative=discharge)"
638,0.7211,"Energy time-shifting (positive=charge, negative=discharge)"
639,0.723,"Energy time-shifting (positive=charge, negative=discharge)"
640,0.7248,"Energy time-shifting (positive=charge, negative=discharge)"
641,0.7265,"Energy time-shifting (positive=charge, negative=discharge)"
642,0.7283,"Energy time-shifting (positive=charge, negative=discharge)"
643,0.7301,"Energy time-shifting (positive=charge, negative=discharge)"
644,0.7318,"Energy time-shifting (positive=charge, negative=discharge)"
645,0.7335,"Energy time-shifting (positive=charge, negative=discharge)"
646,0.7352,"Energy time-shifting (positive=charge, negative=discharge)"
647,0.7368,"Energy time-shifting (positive=charge, negative=discharge)"
648,0.7385,"Energy time-shifting (positive=charge, negative=discharge)"
649,0.7401,"Energy time-shifting (positive=charge, negative=discharge)"
650,0.7417,"Energy time-shifting (positive=charge, negative=discharge)"
651,0.7433,"Energy time-shifting (positive=charge, negative=discharge)"
652,0.7449,"Energy time-shifting (positive=charge, negative=discharge)"
653,0.7465,"Energy time-shifting (positive=charge, negative=discharge)"
654,0.748,"Energy time-shifting (positive=charge, negative=discharge)"
655,0.7495,"Energy time-shifting (positive=charge, negative=discharge)"
656,0.751,"Energy time-shifting (positive=charge, negative=discharge)"
657,0.7525,"Energy time-shifting (positive=charge, negative=discharge)"
658,0.7539,"Energy time-shifting (positive=charge, negative=discharge)"
659,0.7554,"Energy time-shifting (positive=charge, negative=discharge)"
660,0.7568,"Energy time-shifting (positive=charge, negative=discharge)"
661,0.7582,"Energy time-shifting (positive=charge, negative=discharge)"
662,0.7595,"Energy time-shifting (positive=charge, negative=discharge)"
663,0.7609,"Energy time-shifting (positive=charge, negative=discharge)"
664,0.7622,"Energy time-shifting (positive=charge, negative=discharge)"
665,0.7635,"Energy time-shifting (positive=charge, negative=discharge)"
666,0.7648,"Energy time-shifting (positive=charge, negative=discharge)"
667,0.7661,"Energy time-shifting (positive=charge, negative=discharge)"
668,0.7673,"Energy time-shifting (positive=charge, negative=discharge)"
669,0.7685,"Energy time-shifting (positive=charge, negative=discharge)"
670,0.7697,"Energy time-shifting (positive=charge, negative=discharge)"
671,0.7709,"Energy time-shifting (positive=charge, negative=discharge)"
672,0.7721,"Energy time-shifting (positive=charge, negative=discharge)"
673,0.7732,"Energy time-shifting (positive=charge, negative=discharge)"
674,0.7743,"Energy time-shifting (positive=charge, negative=discharge)"
675,0.7754,"Energy time-shifting (positive=charge, negative=discharge)"
676,0.7765,"Energy time-shifting (positive=charge, negative=discharge)"
677,0.7775,"Energy time-shifting (positive=charge, negative=discharge)"
678,0.7785,"Energy time-shifting (positive=charge, negative=discharge)"
679,0.7795,"Energy time-shifting (positive=charge, negative=discharge)"
680,0.7805,"Energy time-shifting (positive=charge, negative=discharge)"
681,0.7814,"Energy time-shifting (positive=charge, negative=discharge)"
682,0.7824,"Energy time-shifting (positive=charge, negative=discharge)"
683,0.7833,"Energy time-shifting (positive=charge, negative=discharge)"
684,0.7842,"Energy time-shifting (positive=charge, negative=discharge)"
685,0.785,"Energy time-shifting (positive=charge, negative=discharge)"
686,0.7859,"Energy time-shifting (positive=charge, negative=discharge)"
687,0.7867,"Energy time-shifting (positive=charge, negative=discharge)"
688,0.7875,"Energy time-shifting (positive=charge, negative=discharge)"
689,0.7882,"Energy time-shifting (positive=charge, negative=discharge)"
690,0.789,"Energy time-shifting (positive=charge, negative=discharge)"
691,0.7897,"Energy time-shifting (positive=charge, negative=discharge)"
692,0.7904,"Energy time-shifting (positive=charge, negative=discharge)"
693,0.7911,"Energy time-shifting (positive=charge, negative=discharge)"
694,0.7917,"Energy time-shifting (positive=charge, negative=discharge)"
695,0.7923,"Energy time-shifting (positive=charge, negative=discharge)"
696,0.7929,"Energy time-shifting (positive=charge, negative=discharge)"
697,0.7935,"Energy time-shifting (positive=charge, negative=discharge)"
698,0.794,"Energy time-shifting (positive=charge, negative=discharge)"
699,0.7946,"Energy time-shifting (positive=charge, negative=discharge)"
700,0.7951,"Energy time-shifting (positive=charge, negative=discharge)"
701,0.7956,"Energy time-shifting (positive=charge, negative=discharge)"
702,0.796,"Energy time-shifting (positive=charge, negative=discharge)"
703,0.7964,"Energy time-shifting (positive=charge, negative=discharge)"
704,0.7968,"Energy time-shifting (positive=charge, negative=discharge)"
705,0.7972,"Energy time-shifting (positive=charge, negative=discharge)"
706,0.7976,"Energy time-shifting (positive=charge, negative=discharge)"
707,0.7979,"Energy time-shifting (positive=charge, negative=discharge)"
708,0.7982,"Energy time-shifting (positive=charge, negative=discharge)"
709,0.7985,"Energy time-shifting (positive=charge, negative=discharge)"
710,0.7988,"Energy time-shifting (positive=charge, negative=discharge)"
711,0.799,"Energy time-shifting (positive=charge, negative=discharge)"
712,0.7992,"Energy time-shifting (positive=charge, negative=discharge)"
713,0.7994,"Energy time-shifting (positive=charge, negative=discharge)"
714,0.7996,"Energy time-shifting (positive=charge, negative=discharge)"
715,0.7997,"Energy time-shifting (positive=charge, negative=discharge)"
716,0.7998,"Energy time-shifting (positive=charge, negative=discharge)"
717,0.7999,"Energy time-shifting (positive=charge, negative=discharge)"
718,0.8,"Energy time-shifting (positive=charge, negative=discharge)"
719,0.8,"Energy time-shifting (positive=charge, negative=discharge)"
720,0.8,"Energy time-shifting (positive=charge, negative=discharge)"
721,0.8,"Energy time-shifting (positive=charge, negative=discharge)"
722,0.8,"Energy time-shifting (positive=charge, negative=discharge)"
723,0.7999,"Energy time-shifting (positive=charge, negative=discharge)"
724,0.7998,"Energy time-shifting (positive=charge, negative=discharge)"
725,0.7997,"Energy time-shifting (positive=charge, negative=discharge)"
726,0.7996,"Energy time-shifting (positive=charge, negative=discharge)"
727,0.7994,"Energy time-shifting (positive=charge, negative=discharge)"
728,0.7992,"Energy time-shifting (positive=charge, negative=discharge)"
729,0.799,"Energy time-shifting (positive=charge, negative=discharge)"
730,0.7988,"Energy time-shifting (positive=charge, negative=discharge)"
731,0.7985,"Energy time-shifting (positive=charge, negative=discharge)"
732,0.7982,"Energy time-shifting (positive=charge, negative=discharge)"
733,0.7979,"Energy time-shifting (positive=charge, negative=discharge)"
734,0.7976,"Energy time-shifting (positive=charge, negative=discharge)"
735,0.7972,"Energy time-shifting (positive=charge, negative=discharge)"
736,0.7968,"Energy time-shifting (positive=charge, negative=discharge)"
737,0.7964,"Energy time-shifting (positive=charge, negative=discharge)"
738,0.796,"Energy time-shifting (positive=charge, negative=discharge)"
739,0.7956,"Energy time-shifting (positive=charge, negative=discharge)"
740,0.7951,"Energy time-shifting (positive=charge, negative=discharge)"
741,0.7946,"Energy time-shifting (positive=charge, negative=discharge)"
742,0.794,"Energy time-shifting (positive=charge, negative=discharge)"
743,0.7935,"Energy time-shifting (positive=charge, negative=discharge)"
744,0.7929,"Energy time-shifting (positive=charge, negative=discharge)"
745,0.7923,"Energy time-shifting (positive=charge, negative=discharge)"
746,0.7917,"Energy time-shifting (positive=charge, negative=discharge)"
747,0.7911,"Energy time-shifting (positive=charge, negative=discharge)"
748,0.7904,"Energy time-shifting (positive=charge, negative=discharge)"
749,0.7897,"Energy time-shifting (positive=charge, negative=discharge)"
750,0.789,"Energy time-shifting (positive=charge, negative=discharge)"
751,0.7882,"Energy time-shifting (positive=charge, negative=discharge)"
752,0.7875,"Energy time-shifting (positive=charge, negative=discharge)"
753,0.7867,"Energy time-shifting (positive=charge, negative=discharge)"
754,0.7859,"Energy time-shifting (positive=charge, negative=discharge)"
755,0.785,"Energy time-shifting (positive=charge, negative=discharge)"
756,0.7842,"Energy time-shifting (positive=charge, negative=discharge)"
757,0.7833,"Energy time-shifting (positive=charge, negative=discharge)"
758,0.7824,"Energy time-shifting (positive=charge, negative=discharge)"
759,0.7814,"Energy time-shifting (positive=charge, negative=discharge)"
760,0.7805,"Energy time-shifting (positive=charge, negative=discharge)"
761,0.7795,"Energy time-shifting (positive=charge, negative=discharge)"
762,0.7785,"Energy time-shifting (positive=charge, negative=discharge)"
763,0.7775,"Energy time-shifting (positive=charge, negative=discharge)"
764,0.7765,"Energy time-shifting (positive=charge, negative=discharge)"
765,0.7754,"Energy time-shifting (positive=charge, negative=discharge)"
766,0.7743,"Energy time-shifting (positive=charge, negative=discharge)"
767,0.7732,"Energy time-shifting (positive=charge, negative=discharge)"
768,0.7721,"Energy time-shifting (positive=charge, negative=discharge)"
769,0.7709,"Energy time-shifting (positive=charge, negative=discharge)"
770,0.7697,"Energy time-shifting (positive=charge, negative=discharge)"
771,0.7685,"Energy time-shifting (positive=charge, negative=discharge)"
772,0.7673,"Energy time-shifting (positive=charge, negative=discharge)"
773,0.7661,"Energy time-shifting (positive=charge, negative=discharge)"
774,0.7648,"Energy time-shifting (positive=charge, negative=discharge)"
775,0.7635,"Energy time-shifting (positive=charge, negative=discharge)"
776,0.7622,"Energy time-shifting (positive=charge, negative=discharge)"
777,0.7609,"Energy time-shifting (positive=charge, negative=discharge)"
778,0.7595,"Energy time-shifting (positive=charge, negative=discharge)"
779,0.7582,"Energy time-shifting (positive=charge, negative=discharge)"
780,0.7568,"Energy time-shifting (positive=charge, negative=discharge)"
781,0.7554,"Energy time-shifting (positive=charge, negative=discharge)"
782,0.7539,"Energy time-shifting (positive=charge, negative=discharge)"
783,0.7525,"Energy time-shifting (positive=charge, negative=discharge)"
784,0.751,"Energy time-shifting (positive=charge, negative=discharge)"
785,0.7495,"Energy time-shifting (positive=charge, negative=discharge)"
786,0.748,"Energy time-shifting (positive=charge, negative=discharge)"
787,0.7465,"Energy time-shifting (positive=charge, negative=discharge)"
788,0.7449,"Energy time-shifting (positive=charge, negative=discharge)"
789,0.7433,"Energy time-shifting (positive=charge, negative=discharge)"
790,0.7417,"Energy time-shifting (positive=charge, negative=discharge)"
791,0.7401,"Energy time-shifting (positive=charge, negative=discharge)"
792,0.7385,"Energy time-shifting (positive=charge, negative=discharge)"
793,0.7368,"Energy time-shifting (positive=charge, negative=discharge)"
794,0.7352,"Energy time-shifting (positive=charge, negative=discharge)"
795,0.7335,"Energy time-shifting (positive=charge, negative=discharge)"
796,0.7318,"Energy time-shifting (positive=charge, negative=discharge)"
797,0.7301,"Energy time-shifting (positive=charge, negative=discharge)"
798,0.7283,"Energy time-shifting (positive=charge, negative=discharge)"
799,0.7265,"Energy time-shifting (positive=charge, negative=discharge)"
800,0.7248,"Energy time-shifting (positive=charge, negative=discharge)"
801,0.723,"Energy time-shifting (positive=charge, negative=discharge)"
802,0.7211,"Energy time-shifting (positive=charge, negative=discharge)"
803,0.7193,"Energy time-shifting (positive=charge, negative=discharge)"
804,0.7175,"Energy time-shifting (positive=charge, negative=discharge)"
805,0.7156,"Energy time-shifting (positive=charge, negative=discharge)"
806,0.7137,"Energy time-shifting (positive=charge, negative=discharge)"
807,0.7118,"Energy time-shifting (positive=charge, negative=discharge)"
808,0.7099,"Energy time-shifting (positive=charge, negative=discharge)"
809,0.708,"Energy time-shifting (positive=charge, negative=discharge)"
810,0.706,"Energy time-shifting (positive=charge, negative=discharge)"
811,0.704,"Energy time-shifting (positive=charge, negative=discharge)"
812,0.702,"Energy time-shifting (positive=charge, negative=discharge)"
813,0.7,"Energy time-shifting (positive=charge, negative=discharge)"
814,0.698,"Energy time-shifting (positive=charge, negative=discharge)"
815,0.696,"Energy time-shifting (positive=charge, negative=discharge)"
816,0.6939,"Energy time-shifting (positive=charge, negative=discharge)"
817,0.6919,"Energy time-shifting (positive=charge, negative=discharge)"
818,0.6898,"Energy time-shifting (positive=charge, negative=discharge)"
819,0.6877,"Energy time-shifting (positive=charge, negative=discharge)"
820,0.6856,"Energy time-shifting (positive=charge, negative=discharge)"
821,0.6835,"Energy time-shifting (positive=charge, negative=discharge)"
822,0.6813,"Energy time-shifting (positive=charge, negative=discharge)"
823,0.6792,"Energy time-shifting (positive=charge, negative=discharge)"
824,0.677,"Energy time-shifting (positive=charge, negative=discharge)"
825,0.6748,"Energy time-shifting (positive=charge, negative=discharge)"
826,0.6726,"Energy time-shifting (positive=charge, negative=discharge)"
827,0.6704,"Energy time-shifting (positive=charge, negative=discharge)"
828,0.6682,"Energy time-shifting (positive=charge, negative=discharge)"
829,0.666,"Energy time-shifting (positive=charge, negative=discharge)"
830,0.6637,"Energy time-shifting (positive=charge, negative=discharge)"
831,0.6615,"Energy time-shifting (positive=charge, negative=discharge)"
832,0.6592,"Energy time-shifting (positive=charge, negative=discharge)"
833,0.6569,"Energy time-shifting (positive=charge, negative=discharge)"
834,0.6546,"Energy time-shifting (positive=charge, negative=discharge)"
835,0.6523,"Energy time-shifting (positive=charge, negative=discharge)"
836,0.65,"Energy time-shifting (positive=charge, negative=discharge)"
837,0.6477,"Energy time-shifting (positive=charge, negative=discharge)"
838,0.6453,"Energy time-shifting (positive=charge, negative=discharge)"
839,0.643,"Energy time-shifting (positive=charge, negative=discharge)"
840,0.6406,"Energy time-shifting (positive=charge, negative=discharge)"
841,0.6382,"Energy time-shifting (positive=charge, negative=discharge)"
842,0.6358,"Energy time-shifting (positive=charge, negative=discharge)"
843,0.6334,"Energy time-shifting (positive=charge, negative=discharge)"
844,0.631,"Energy time-shifting (positive=charge, negative=discharge)"
845,0.6286,"Energy time-shifting (positive=charge, negative=discharge)"
846,0.6262,"Energy time-shifting (positive=charge, negative=discharge)"
847,0.6237,"Energy time-shifting (positive=charge, negative=discharge)"
848,0.6213,"Energy time-shifting (positive=charge, negative=discharge)"
849,0.6188,"Energy time-shifting (positive=charge, negative=discharge)"
850,0.6163,"Energy time-shifting (positive=charge, negative=discharge)"
851,0.6139,"Energy time-shifting (positive=charge, negative=discharge)"
852,0.6114,"Energy time-shifting (positive=charge, negative=discharge)"
853,0.6089,"Energy time-shifting (positive=charge, negative=discharge)"
854,0.6064,"Energy time-shifting (positive=charge, negative=discharge)"
855,0.6039,"Energy time-shifting (positive=charge, negative=discharge)"
856,0.6014,"Energy time-shifting (positive=charge, negative=discharge)"
857,0.5988,"Energy time-shifting (positive=charge, negative=discharge)"
858,0.5963,"Energy time-shifting (positive=charge, negative=discharge)"
859,0.5937,"Energy time-shifting (positive=charge, negative=discharge)"
860,0.5912,"Energy time-shifting (positive=charge, negative=discharge)"
861,0.5886,"Energy time-shifting (positive=charge, negative=discharge)"
862,0.5861,"Energy time-shifting (positive=charge, negative=discharge)"
863,0.5835,"Energy time-shifting (positive=charge, negative=discharge)"
864,0.5809,"Energy time-shifting (positive=charge, negative=discharge)"
865,0.5783,"Energy time-shifting (positive=charge, negative=discharge)"
866,0.5757,"Energy time-shifting (positive=charge, negative=discharge)"
867,0.5731,"Energy time-shifting (positive=charge, negative=discharge)"
868,0.5705,"Energy time-shifting (positive=charge, negative=discharge)"
869,0.5679,"Energy time-shifting (positive=charge, negative=discharge)"
870,0.5653,"Energy time-shifting (positive=charge, negative=discharge)"
871,0.5627,"Energy time-shifting (positive=charge, negative=discharge)"
872,0.5601,"Energy time-shifting (positive=charge, negative=discharge)"
873,0.5574,"Energy time-shifting (positive=charge, negative=discharge)"
874,0.5548,"Energy time-shifting (positive=charge, negative=discharge)"
875,0.5522,"Energy time-shifting (positive=charge, negative=discharge)"
876,0.5495,"Energy time-shifting (positive=charge, negative=discharge)"
877,0.5469,"Energy time-shifting (positive=charge, negative=discharge)"
878,0.5442,"Energy time-shifting (positive=charge, negative=discharge)"
879,0.5416,"Energy time-shifting (positive=charge, negative=discharge)"
880,0.5389,"Energy time-shifting (positive=charge, negative=discharge)"
881,0.5362,"Energy time-shifting (positive=charge, negative=discharge)"
882,0.5336,"Energy time-shifting (positive=charge, negative=discharge)"
883,0.5309,"Energy time-shifting (positive=charge, negative=discharge)"
884,0.5282,"Energy time-shifting (positive=charge, negative=discharge)"
