Time_Minutes,Power_PerUnit,Description
517,0.0,"Backup power (positive=charge, negative=discharge)"
518,0.0,"Backup power (positive=charge, negative=discharge)"
519,0.0,"Backup power (positive=charge, negative=discharge)"
520,0.0,"Backup power (positive=charge, negative=discharge)"
521,0.0,"Backup power (positive=charge, negative=discharge)"
522,0.0,"Backup power (positive=charge, negative=discharge)"
523,0.0,"Backup power (positive=charge, negative=discharge)"
524,0.0,"Backup power (positive=charge, negative=discharge)"
525,0.0,"Backup power (positive=charge, negative=discharge)"
526,0.0,"Backup power (positive=charge, negative=discharge)"
527,0.0,"Backup power (positive=charge, negative=discharge)"
528,0.0,"Backup power (positive=charge, negative=discharge)"
529,0.0,"Backup power (positive=charge, negative=discharge)"
530,0.0,"Backup power (positive=charge, negative=discharge)"
531,0.0,"Backup power (positive=charge, negative=discharge)"
532,0.0,"Backup power (positive=charge, negative=discharge)"
533,0.0,"Backup power (positive=charge, negative=discharge)"
534,0.0,"Backup power (positive=charge, negative=discharge)"
535,0.0,"Backup power (positive=charge, negative=discharge)"
536,0.0,"Backup power (positive=charge, negative=discharge)"
537,0.0,"Backup power (positive=charge, negative=discharge)"
538,0.0,"Backup power (positive=charge, negative=discharge)"
539,0.0,"Backup power (positive=charge, negative=discharge)"
540,0.0,"Backup power (positive=charge, negative=discharge)"
541,0.0,"Backup power (positive=charge, negative=discharge)"
542,0.0,"Backup power (positive=charge, negative=discharge)"
543,0.0,"Backup power (positive=charge, negative=discharge)"
544,0.0,"Backup power (positive=charge, negative=discharge)"
545,0.0,"Backup power (positive=charge, negative=discharge)"
546,0.0,"Backup power (positive=charge, negative=discharge)"
547,0.0,"Backup power (positive=charge, negative=discharge)"
548,0.0,"Backup power (positive=charge, negative=discharge)"
549,0.0,"Backup power (positive=charge, negative=discharge)"
550,0.0,"Backup power (positive=charge, negative=discharge)"
551,0.0,"Backup power (positive=charge, negative=discharge)"
552,0.0,"Backup power (positive=charge, negative=discharge)"
553,0.0,"Backup power (positive=charge, negative=discharge)"
554,0.0,"Backup power (positive=charge, negative=discharge)"
555,0.0,"Backup power (positive=charge, negative=discharge)"
556,0.0,"Backup power (positive=charge, negative=discharge)"
557,0.0,"Backup power (positive=charge, negative=discharge)"
558,0.0,"Backup power (positive=charge, negative=discharge)"
559,0.0,"Backup power (positive=charge, negative=discharge)"
560,0.0,"Backup power (positive=charge, negative=discharge)"
561,0.0,"Backup power (positive=charge, negative=discharge)"
562,0.0,"Backup power (positive=charge, negative=discharge)"
563,0.0,"Backup power (positive=charge, negative=discharge)"
564,0.0,"Backup power (positive=charge, negative=discharge)"
565,0.0,"Backup power (positive=charge, negative=discharge)"
566,0.0,"Backup power (positive=charge, negative=discharge)"
567,0.0,"Backup power (positive=charge, negative=discharge)"
568,0.0,"Backup power (positive=charge, negative=discharge)"
569,0.0,"Backup power (positive=charge, negative=discharge)"
570,0.0,"Backup power (positive=charge, negative=discharge)"
571,0.0,"Backup power (positive=charge, negative=discharge)"
572,0.0,"Backup power (positive=charge, negative=discharge)"
573,0.0,"Backup power (positive=charge, negative=discharge)"
574,0.0,"Backup power (positive=charge, negative=discharge)"
575,0.0,"Backup power (positive=charge, negative=discharge)"
576,0.0,"Backup power (positive=charge, negative=discharge)"
577,0.0,"Backup power (positive=charge, negative=discharge)"
578,0.0,"Backup power (positive=charge, negative=discharge)"
579,0.0,"Backup power (positive=charge, negative=discharge)"
580,0.0,"Backup power (positive=charge, negative=discharge)"
581,0.0,"Backup power (positive=charge, negative=discharge)"
582,0.0,"Backup power (positive=charge, negative=discharge)"
583,0.0,"Backup power (positive=charge, negative=discharge)"
584,0.0,"Backup power (positive=charge, negative=discharge)"
585,0.0,"Backup power (positive=charge, negative=discharge)"
586,0.0,"Backup power (positive=charge, negative=discharge)"
587,0.0,"Backup power (positive=charge, negative=discharge)"
588,0.0,"Backup power (positive=charge, negative=discharge)"
589,0.0,"Backup power (positive=charge, negative=discharge)"
590,0.0,"Backup power (positive=charge, negative=discharge)"
591,0.0,"Backup power (positive=charge, negative=discharge)"
592,0.0,"Backup power (positive=charge, negative=discharge)"
593,0.0,"Backup power (positive=charge, negative=discharge)"
594,0.0,"Backup power (positive=charge, negative=discharge)"
595,0.0,"Backup power (positive=charge, negative=discharge)"
596,0.0,"Backup power (positive=charge, negative=discharge)"
597,0.0,"Backup power (positive=charge, negative=discharge)"
598,0.0,"Backup power (positive=charge, negative=discharge)"
599,0.0,"Backup power (positive=charge, negative=discharge)"
600,0.0,"Backup power (positive=charge, negative=discharge)"
601,0.0,"Backup power (positive=charge, negative=discharge)"
602,0.0,"Backup power (positive=charge, negative=discharge)"
603,0.0,"Backup power (positive=charge, negative=discharge)"
604,0.0,"Backup power (positive=charge, negative=discharge)"
605,0.0,"Backup power (positive=charge, negative=discharge)"
606,0.0,"Backup power (positive=charge, negative=discharge)"
607,0.0,"Backup power (positive=charge, negative=discharge)"
608,0.0,"Backup power (positive=charge, negative=discharge)"
609,0.0,"Backup power (positive=charge, negative=discharge)"
610,0.0,"Backup power (positive=charge, negative=discharge)"
611,0.0,"Backup power (positive=charge, negative=discharge)"
612,0.0,"Backup power (positive=charge, negative=discharge)"
613,0.0,"Backup power (positive=charge, negative=discharge)"
614,0.0,"Backup power (positive=charge, negative=discharge)"
615,0.0,"Backup power (positive=charge, negative=discharge)"
616,0.0,"Backup power (positive=charge, negative=discharge)"
617,0.0,"Backup power (positive=charge, negative=discharge)"
618,0.0,"Backup power (positive=charge, negative=discharge)"
619,0.0,"Backup power (positive=charge, negative=discharge)"
620,0.0,"Backup power (positive=charge, negative=discharge)"
621,0.0,"Backup power (positive=charge, negative=discharge)"
622,0.0,"Backup power (positive=charge, negative=discharge)"
623,0.0,"Backup power (positive=charge, negative=discharge)"
624,0.0,"Backup power (positive=charge, negative=discharge)"
625,0.0,"Backup power (positive=charge, negative=discharge)"
626,0.0,"Backup power (positive=charge, negative=discharge)"
627,0.0,"Backup power (positive=charge, negative=discharge)"
628,0.0,"Backup power (positive=charge, negative=discharge)"
629,0.0,"Backup power (positive=charge, negative=discharge)"
630,0.0,"Backup power (positive=charge, negative=discharge)"
631,0.0,"Backup power (positive=charge, negative=discharge)"
632,0.0,"Backup power (positive=charge, negative=discharge)"
633,0.0,"Backup power (positive=charge, negative=discharge)"
634,0.0,"Backup power (positive=charge, negative=discharge)"
635,0.0,"Backup power (positive=charge, negative=discharge)"
636,0.0,"Backup power (positive=charge, negative=discharge)"
637,0.0,"Backup power (positive=charge, negative=discharge)"
638,0.0,"Backup power (positive=charge, negative=discharge)"
639,0.0,"Backup power (positive=charge, negative=discharge)"
640,0.0,"Backup power (positive=charge, negative=discharge)"
641,0.0,"Backup power (positive=charge, negative=discharge)"
642,0.0,"Backup power (positive=charge, negative=discharge)"
643,0.0,"Backup power (positive=charge, negative=discharge)"
644,0.0,"Backup power (positive=charge, negative=discharge)"
645,0.0,"Backup power (positive=charge, negative=discharge)"
646,0.0,"Backup power (positive=charge, negative=discharge)"
647,0.0,"Backup power (positive=charge, negative=discharge)"
648,0.0,"Backup power (positive=charge, negative=discharge)"
649,0.0,"Backup power (positive=charge, negative=discharge)"
650,0.0,"Backup power (positive=charge, negative=discharge)"
651,0.0,"Backup power (positive=charge, negative=discharge)"
652,0.0,"Backup power (positive=charge, negative=discharge)"
653,0.0,"Backup power (positive=charge, negative=discharge)"
654,0.0,"Backup power (positive=charge, negative=discharge)"
655,0.0,"Backup power (positive=charge, negative=discharge)"
656,0.0,"Backup power (positive=charge, negative=discharge)"
657,0.0,"Backup power (positive=charge, negative=discharge)"
658,0.0,"Backup power (positive=charge, negative=discharge)"
659,0.0,"Backup power (positive=charge, negative=discharge)"
660,0.0,"Backup power (positive=charge, negative=discharge)"
661,0.0,"Backup power (positive=charge, negative=discharge)"
662,0.0,"Backup power (positive=charge, negative=discharge)"
663,0.0,"Backup power (positive=charge, negative=discharge)"
664,0.0,"Backup power (positive=charge, negative=discharge)"
665,0.0,"Backup power (positive=charge, negative=discharge)"
666,0.0,"Backup power (positive=charge, negative=discharge)"
667,0.0,"Backup power (positive=charge, negative=discharge)"
668,0.0,"Backup power (positive=charge, negative=discharge)"
669,0.0,"Backup power (positive=charge, negative=discharge)"
670,0.0,"Backup power (positive=charge, negative=discharge)"
671,0.0,"Backup power (positive=charge, negative=discharge)"
672,0.0,"Backup power (positive=charge, negative=discharge)"
673,0.0,"Backup power (positive=charge, negative=discharge)"
674,0.0,"Backup power (positive=charge, negative=discharge)"
675,0.0,"Backup power (positive=charge, negative=discharge)"
676,0.0,"Backup power (positive=charge, negative=discharge)"
677,0.0,"Backup power (positive=charge, negative=discharge)"
678,0.0,"Backup power (positive=charge, negative=discharge)"
679,0.0,"Backup power (positive=charge, negative=discharge)"
680,0.0,"Backup power (positive=charge, negative=discharge)"
681,0.0,"Backup power (positive=charge, negative=discharge)"
682,0.0,"Backup power (positive=charge, negative=discharge)"
683,0.0,"Backup power (positive=charge, negative=discharge)"
684,0.0,"Backup power (positive=charge, negative=discharge)"
685,0.0,"Backup power (positive=charge, negative=discharge)"
686,0.0,"Backup power (positive=charge, negative=discharge)"
687,0.0,"Backup power (positive=charge, negative=discharge)"
688,0.0,"Backup power (positive=charge, negative=discharge)"
689,0.0,"Backup power (positive=charge, negative=discharge)"
690,0.0,"Backup power (positive=charge, negative=discharge)"
691,0.0,"Backup power (positive=charge, negative=discharge)"
692,0.0,"Backup power (positive=charge, negative=discharge)"
693,0.0,"Backup power (positive=charge, negative=discharge)"
694,0.0,"Backup power (positive=charge, negative=discharge)"
695,0.0,"Backup power (positive=charge, negative=discharge)"
696,0.0,"Backup power (positive=charge, negative=discharge)"
697,0.0,"Backup power (positive=charge, negative=discharge)"
698,0.0,"Backup power (positive=charge, negative=discharge)"
699,0.0,"Backup power (positive=charge, negative=discharge)"
700,0.0,"Backup power (positive=charge, negative=discharge)"
701,0.0,"Backup power (positive=charge, negative=discharge)"
702,0.0,"Backup power (positive=charge, negative=discharge)"
703,0.0,"Backup power (positive=charge, negative=discharge)"
704,0.0,"Backup power (positive=charge, negative=discharge)"
705,0.0,"Backup power (positive=charge, negative=discharge)"
706,0.0,"Backup power (positive=charge, negative=discharge)"
707,0.0,"Backup power (positive=charge, negative=discharge)"
708,0.0,"Backup power (positive=charge, negative=discharge)"
709,0.0,"Backup power (positive=charge, negative=discharge)"
710,0.0,"Backup power (positive=charge, negative=discharge)"
711,0.0,"Backup power (positive=charge, negative=discharge)"
712,0.0,"Backup power (positive=charge, negative=discharge)"
713,0.0,"Backup power (positive=charge, negative=discharge)"
714,0.0,"Backup power (positive=charge, negative=discharge)"
715,0.0,"Backup power (positive=charge, negative=discharge)"
716,0.0,"Backup power (positive=charge, negative=discharge)"
717,0.0,"Backup power (positive=charge, negative=discharge)"
718,0.0,"Backup power (positive=charge, negative=discharge)"
719,0.0,"Backup power (positive=charge, negative=discharge)"
720,0.0,"Backup power (positive=charge, negative=discharge)"
721,0.0,"Backup power (positive=charge, negative=discharge)"
722,0.0,"Backup power (positive=charge, negative=discharge)"
723,0.0,"Backup power (positive=charge, negative=discharge)"
724,0.0,"Backup power (positive=charge, negative=discharge)"
725,0.0,"Backup power (positive=charge, negative=discharge)"
726,0.0,"Backup power (positive=charge, negative=discharge)"
727,0.0,"Backup power (positive=charge, negative=discharge)"
728,0.0,"Backup power (positive=charge, negative=discharge)"
729,0.0,"Backup power (positive=charge, negative=discharge)"
730,0.0,"Backup power (positive=charge, negative=discharge)"
731,0.0,"Backup power (positive=charge, negative=discharge)"
732,0.0,"Backup power (positive=charge, negative=discharge)"
733,0.0,"Backup power (positive=charge, negative=discharge)"
734,0.0,"Backup power (positive=charge, negative=discharge)"
735,0.0,"Backup power (positive=charge, negative=discharge)"
736,0.0,"Backup power (positive=charge, negative=discharge)"
737,0.0,"Backup power (positive=charge, negative=discharge)"
738,0.0,"Backup power (positive=charge, negative=discharge)"
739,0.0,"Backup power (positive=charge, negative=discharge)"
740,0.0,"Backup power (positive=charge, negative=discharge)"
741,0.0,"Backup power (positive=charge, negative=discharge)"
742,0.0,"Backup power (positive=charge, negative=discharge)"
743,0.0,"Backup power (positive=charge, negative=discharge)"
744,0.0,"Backup power (positive=charge, negative=discharge)"
745,0.0,"Backup power (positive=charge, negative=discharge)"
746,0.0,"Backup power (positive=charge, negative=discharge)"
747,0.0,"Backup power (positive=charge, negative=discharge)"
748,0.0,"Backup power (positive=charge, negative=discharge)"
749,0.0,"Backup power (positive=charge, negative=discharge)"
750,0.0,"Backup power (positive=charge, negative=discharge)"
751,0.0,"Backup power (positive=charge, negative=discharge)"
752,0.0,"Backup power (positive=charge, negative=discharge)"
753,0.0,"Backup power (positive=charge, negative=discharge)"
754,0.0,"Backup power (positive=charge, negative=discharge)"
755,0.0,"Backup power (positive=charge, negative=discharge)"
756,0.0,"Backup power (positive=charge, negative=discharge)"
757,0.0,"Backup power (positive=charge, negative=discharge)"
758,0.0,"Backup power (positive=charge, negative=discharge)"
759,0.0,"Backup power (positive=charge, negative=discharge)"
760,0.0,"Backup power (positive=charge, negative=discharge)"
761,0.0,"Backup power (positive=charge, negative=discharge)"
762,0.0,"Backup power (positive=charge, negative=discharge)"
763,0.0,"Backup power (positive=charge, negative=discharge)"
764,0.0,"Backup power (positive=charge, negative=discharge)"
765,0.0,"Backup power (positive=charge, negative=discharge)"
766,0.0,"Backup power (positive=charge, negative=discharge)"
767,0.0,"Backup power (positive=charge, negative=discharge)"
768,0.0,"Backup power (positive=charge, negative=discharge)"
769,0.0,"Backup power (positive=charge, negative=discharge)"
770,0.0,"Backup power (positive=charge, negative=discharge)"
771,0.0,"Backup power (positive=charge, negative=discharge)"
772,0.0,"Backup power (positive=charge, negative=discharge)"
773,0.0,"Backup power (positive=charge, negative=discharge)"
774,0.0,"Backup power (positive=charge, negative=discharge)"
775,0.0,"Backup power (positive=charge, negative=discharge)"
776,0.0,"Backup power (positive=charge, negative=discharge)"
777,0.0,"Backup power (positive=charge, negative=discharge)"
778,0.0,"Backup power (positive=charge, negative=discharge)"
779,0.0,"Backup power (positive=charge, negative=discharge)"
780,0.0,"Backup power (positive=charge, negative=discharge)"
781,0.0,"Backup power (positive=charge, negative=discharge)"
782,0.0,"Backup power (positive=charge, negative=discharge)"
783,0.0,"Backup power (positive=charge, negative=discharge)"
784,0.0,"Backup power (positive=charge, negative=discharge)"
785,0.0,"Backup power (positive=charge, negative=discharge)"
786,0.0,"Backup power (positive=charge, negative=discharge)"
787,0.0,"Backup power (positive=charge, negative=discharge)"
788,0.0,"Backup power (positive=charge, negative=discharge)"
789,0.0,"Backup power (positive=charge, negative=discharge)"
790,0.0,"Backup power (positive=charge, negative=discharge)"
791,0.0,"Backup power (positive=charge, negative=discharge)"
792,0.0,"Backup power (positive=charge, negative=discharge)"
793,0.0,"Backup power (positive=charge, negative=discharge)"
794,0.0,"Backup power (positive=charge, negative=discharge)"
795,0.0,"Backup power (positive=charge, negative=discharge)"
796,0.0,"Backup power (positive=charge, negative=discharge)"
797,0.0,"Backup power (positive=charge, negative=discharge)"
798,0.0,"Backup power (positive=charge, negative=discharge)"
799,0.0,"Backup power (positive=charge, negative=discharge)"
800,0.0,"Backup power (positive=charge, negative=discharge)"
801,0.0,"Backup power (positive=charge, negative=discharge)"
802,0.0,"Backup power (positive=charge, negative=discharge)"
803,0.0,"Backup power (positive=charge, negative=discharge)"
804,0.0,"Backup power (positive=charge, negative=discharge)"
805,0.0,"Backup power (positive=charge, negative=discharge)"
806,0.0,"Backup power (positive=charge, negative=discharge)"
807,0.0,"Backup power (positive=charge, negative=discharge)"
808,0.0,"Backup power (positive=charge, negative=discharge)"
809,0.0,"Backup power (positive=charge, negative=discharge)"
810,0.0,"Backup power (positive=charge, negative=discharge)"
811,0.0,"Backup power (positive=charge, negative=discharge)"
812,0.0,"Backup power (positive=charge, negative=discharge)"
813,0.0,"Backup power (positive=charge, negative=discharge)"
814,0.0,"Backup power (positive=charge, negative=discharge)"
815,0.0,"Backup power (positive=charge, negative=discharge)"
816,0.0,"Backup power (positive=charge, negative=discharge)"
817,0.0,"Backup power (positive=charge, negative=discharge)"
818,0.0,"Backup power (positive=charge, negative=discharge)"
819,0.0,"Backup power (positive=charge, negative=discharge)"
820,0.0,"Backup power (positive=charge, negative=discharge)"
821,0.0,"Backup power (positive=charge, negative=discharge)"
822,0.0,"Backup power (positive=charge, negative=discharge)"
823,0.0,"Backup power (positive=charge, negative=discharge)"
824,0.0,"Backup power (positive=charge, negative=discharge)"
825,0.0,"Backup power (positive=charge, negative=discharge)"
826,0.0,"Backup power (positive=charge, negative=discharge)"
827,0.0,"Backup power (positive=charge, negative=discharge)"
828,0.0,"Backup power (positive=charge, negative=discharge)"
829,0.0,"Backup power (positive=charge, negative=discharge)"
830,0.0,"Backup power (positive=charge, negative=discharge)"
831,0.0,"Backup power (positive=charge, negative=discharge)"
832,0.0,"Backup power (positive=charge, negative=discharge)"
833,0.0,"Backup power (positive=charge, negative=discharge)"
834,0.0,"Backup power (positive=charge, negative=discharge)"
835,0.0,"Backup power (positive=charge, negative=discharge)"
836,0.0,"Backup power (positive=charge, negative=discharge)"
837,0.0,"Backup power (positive=charge, negative=discharge)"
838,0.0,"Backup power (positive=charge, negative=discharge)"
839,0.0,"Backup power (positive=charge, negative=discharge)"
840,0.0,"Backup power (positive=charge, negative=discharge)"
841,0.0,"Backup power (positive=charge, negative=discharge)"
842,0.0,"Backup power (positive=charge, negative=discharge)"
843,0.0,"Backup power (positive=charge, negative=discharge)"
844,0.0,"Backup power (positive=charge, negative=discharge)"
845,0.0,"Backup power (positive=charge, negative=discharge)"
846,0.0,"Backup power (positive=charge, negative=discharge)"
847,0.0,"Backup power (positive=charge, negative=discharge)"
848,0.0,"Backup power (positive=charge, negative=discharge)"
849,0.0,"Backup power (positive=charge, negative=discharge)"
850,0.0,"Backup power (positive=charge, negative=discharge)"
851,0.0,"Backup power (positive=charge, negative=discharge)"
852,0.0,"Backup power (positive=charge, negative=discharge)"
853,0.0,"Backup power (positive=charge, negative=discharge)"
854,0.0,"Backup power (positive=charge, negative=discharge)"
855,0.0,"Backup power (positive=charge, negative=discharge)"
856,0.0,"Backup power (positive=charge, negative=discharge)"
857,0.0,"Backup power (positive=charge, negative=discharge)"
858,0.0,"Backup power (positive=charge, negative=discharge)"
859,0.0,"Backup power (positive=charge, negative=discharge)"
860,0.0,"Backup power (positive=charge, negative=discharge)"
861,0.0,"Backup power (positive=charge, negative=discharge)"
862,0.0,"Backup power (positive=charge, negative=discharge)"
863,0.0,"Backup power (positive=charge, negative=discharge)"
864,0.0,"Backup power (positive=charge, negative=discharge)"
865,0.0,"Backup power (positive=charge, negative=discharge)"
866,0.0,"Backup power (positive=charge, negative=discharge)"
867,0.0,"Backup power (positive=charge, negative=discharge)"
868,0.0,"Backup power (positive=charge, negative=discharge)"
869,0.0,"Backup power (positive=charge, negative=discharge)"
870,0.0,"Backup power (positive=charge, negative=discharge)"
871,0.0,"Backup power (positive=charge, negative=discharge)"
872,0.0,"Backup power (positive=charge, negative=discharge)"
873,0.0,"Backup power (positive=charge, negative=discharge)"
874,0.0,"Backup power (positive=charge, negative=discharge)"
875,0.0,"Backup power (positive=charge, negative=discharge)"
876,0.0,"Backup power (positive=charge, negative=discharge)"
877,0.0,"Backup power (positive=charge, negative=discharge)"
878,0.0,"Backup power (positive=charge, negative=discharge)"
879,0.0,"Backup power (positive=charge, negative=discharge)"
880,0.0,"Backup power (positive=charge, negative=discharge)"
881,0.0,"Backup power (positive=charge, negative=discharge)"
882,0.0,"Backup power (positive=charge, negative=discharge)"
883,0.0,"Backup power (positive=charge, negative=discharge)"
884,0.0,"Backup power (positive=charge, negative=discharge)"
885,0.0,"Backup power (positive=charge, negative=discharge)"
886,0.0,"Backup power (positive=charge, negative=discharge)"
887,0.0,"Backup power (positive=charge, negative=discharge)"
888,0.0,"Backup power (positive=charge, negative=discharge)"
889,0.0,"Backup power (positive=charge, negative=discharge)"
890,0.0,"Backup power (positive=charge, negative=discharge)"
891,0.0,"Backup power (positive=charge, negative=discharge)"
892,0.0,"Backup power (positive=charge, negative=discharge)"
893,0.0,"Backup power (positive=charge, negative=discharge)"
894,0.0,"Backup power (positive=charge, negative=discharge)"
895,0.0,"Backup power (positive=charge, negative=discharge)"
896,0.0,"Backup power (positive=charge, negative=discharge)"
897,0.0,"Backup power (positive=charge, negative=discharge)"
898,0.0,"Backup power (positive=charge, negative=discharge)"
899,0.0,"Backup power (positive=charge, negative=discharge)"
900,0.0,"Backup power (positive=charge, negative=discharge)"
901,0.0,"Backup power (positive=charge, negative=discharge)"
902,0.0,"Backup power (positive=charge, negative=discharge)"
903,0.0,"Backup power (positive=charge, negative=discharge)"
904,0.0,"Backup power (positive=charge, negative=discharge)"
905,0.0,"Backup power (positive=charge, negative=discharge)"
906,0.0,"Backup power (positive=charge, negative=discharge)"
907,0.0,"Backup power (positive=charge, negative=discharge)"
908,0.0,"Backup power (positive=charge, negative=discharge)"
909,0.0,"Backup power (positive=charge, negative=discharge)"
910,0.0,"Backup power (positive=charge, negative=discharge)"
911,0.0,"Backup power (positive=charge, negative=discharge)"
912,0.0,"Backup power (positive=charge, negative=discharge)"
913,0.0,"Backup power (positive=charge, negative=discharge)"
914,0.0,"Backup power (positive=charge, negative=discharge)"
915,0.0,"Backup power (positive=charge, negative=discharge)"
916,0.0,"Backup power (positive=charge, negative=discharge)"
917,0.0,"Backup power (positive=charge, negative=discharge)"
918,0.0,"Backup power (positive=charge, negative=discharge)"
919,0.0,"Backup power (positive=charge, negative=discharge)"
920,0.0,"Backup power (positive=charge, negative=discharge)"
921,0.0,"Backup power (positive=charge, negative=discharge)"
922,0.0,"Backup power (positive=charge, negative=discharge)"
923,0.0,"Backup power (positive=charge, negative=discharge)"
924,0.0,"Backup power (positive=charge, negative=discharge)"
925,0.0,"Backup power (positive=charge, negative=discharge)"
926,0.0,"Backup power (positive=charge, negative=discharge)"
927,0.0,"Backup power (positive=charge, negative=discharge)"
928,0.0,"Backup power (positive=charge, negative=discharge)"
929,0.0,"Backup power (positive=charge, negative=discharge)"
930,0.0,"Backup power (positive=charge, negative=discharge)"
931,0.0,"Backup power (positive=charge, negative=discharge)"
932,0.0,"Backup power (positive=charge, negative=discharge)"
933,0.0,"Backup power (positive=charge, negative=discharge)"
934,0.0,"Backup power (positive=charge, negative=discharge)"
935,0.0,"Backup power (positive=charge, negative=discharge)"
936,0.0,"Backup power (positive=charge, negative=discharge)"
937,0.0,"Backup power (positive=charge, negative=discharge)"
938,0.0,"Backup power (positive=charge, negative=discharge)"
939,0.0,"Backup power (positive=charge, negative=discharge)"
940,0.0,"Backup power (positive=charge, negative=discharge)"
941,0.0,"Backup power (positive=charge, negative=discharge)"
942,0.0,"Backup power (positive=charge, negative=discharge)"
943,0.0,"Backup power (positive=charge, negative=discharge)"
944,0.0,"Backup power (positive=charge, negative=discharge)"
945,0.0,"Backup power (positive=charge, negative=discharge)"
946,0.0,"Backup power (positive=charge, negative=discharge)"
947,0.0,"Backup power (positive=charge, negative=discharge)"
948,0.0,"Backup power (positive=charge, negative=discharge)"
949,0.0,"Backup power (positive=charge, negative=discharge)"
950,0.0,"Backup power (positive=charge, negative=discharge)"
951,0.0,"Backup power (positive=charge, negative=discharge)"
952,0.0,"Backup power (positive=charge, negative=discharge)"
953,0.0,"Backup power (positive=charge, negative=discharge)"
954,0.0,"Backup power (positive=charge, negative=discharge)"
955,0.0,"Backup power (positive=charge, negative=discharge)"
956,0.0,"Backup power (positive=charge, negative=discharge)"
957,0.0,"Backup power (positive=charge, negative=discharge)"
958,0.0,"Backup power (positive=charge, negative=discharge)"
959,0.0,"Backup power (positive=charge, negative=discharge)"
960,0.0,"Backup power (positive=charge, negative=discharge)"
961,0.0,"Backup power (positive=charge, negative=discharge)"
962,0.0,"Backup power (positive=charge, negative=discharge)"
963,0.0,"Backup power (positive=charge, negative=discharge)"
964,0.0,"Backup power (positive=charge, negative=discharge)"
965,0.0,"Backup power (positive=charge, negative=discharge)"
966,0.0,"Backup power (positive=charge, negative=discharge)"
967,0.0,"Backup power (positive=charge, negative=discharge)"
968,0.0,"Backup power (positive=charge, negative=discharge)"
969,0.0,"Backup power (positive=charge, negative=discharge)"
970,0.0,"Backup power (positive=charge, negative=discharge)"
971,0.0,"Backup power (positive=charge, negative=discharge)"
972,0.0,"Backup power (positive=charge, negative=discharge)"
973,0.0,"Backup power (positive=charge, negative=discharge)"
974,0.0,"Backup power (positive=charge, negative=discharge)"
975,0.0,"Backup power (positive=charge, negative=discharge)"
976,0.0,"Backup power (positive=charge, negative=discharge)"
977,0.0,"Backup power (positive=charge, negative=discharge)"
978,0.0,"Backup power (positive=charge, negative=discharge)"
979,0.0,"Backup power (positive=charge, negative=discharge)"
980,0.0,"Backup power (positive=charge, negative=discharge)"
981,0.0,"Backup power (positive=charge, negative=discharge)"
982,0.0,"Backup power (positive=charge, negative=discharge)"
983,0.0,"Backup power (positive=charge, negative=discharge)"
984,0.0,"Backup power (positive=charge, negative=discharge)"
985,0.0,"Backup power (positive=charge, negative=discharge)"
986,0.0,"Backup power (positive=charge, negative=discharge)"
987,0.0,"Backup power (positive=charge, negative=discharge)"
988,0.0,"Backup power (positive=charge, negative=discharge)"
989,0.0,"Backup power (positive=charge, negative=discharge)"
990,0.0,"Backup power (positive=charge, negative=discharge)"
991,0.0,"Backup power (positive=charge, negative=discharge)"
992,0.0,"Backup power (positive=charge, negative=discharge)"
993,0.0,"Backup power (positive=charge, negative=discharge)"
994,0.0,"Backup power (positive=charge, negative=discharge)"
995,0.0,"Backup power (positive=charge, negative=discharge)"
996,0.0,"Backup power (positive=charge, negative=discharge)"
997,0.0,"Backup power (positive=charge, negative=discharge)"
998,0.0,"Backup power (positive=charge, negative=discharge)"
999,0.0,"Backup power (positive=charge, negative=discharge)"
1000,0.0,"Backup power (positive=charge, negative=discharge)"
1001,0.0,"Backup power (positive=charge, negative=discharge)"
1002,0.0,"Backup power (positive=charge, negative=discharge)"
1003,0.0,"Backup power (positive=charge, negative=discharge)"
1004,0.0,"Backup power (positive=charge, negative=discharge)"
1005,0.0,"Backup power (positive=charge, negative=discharge)"
1006,0.0,"Backup power (positive=charge, negative=discharge)"
1007,0.0,"Backup power (positive=charge, negative=discharge)"
1008,0.0,"Backup power (positive=charge, negative=discharge)"
1009,0.0,"Backup power (positive=charge, negative=discharge)"
1010,0.0,"Backup power (positive=charge, negative=discharge)"
1011,0.0,"Backup power (positive=charge, negative=discharge)"
1012,0.0,"Backup power (positive=charge, negative=discharge)"
1013,0.0,"Backup power (positive=charge, negative=discharge)"
1014,0.0,"Backup power (positive=charge, negative=discharge)"
1015,0.0,"Backup power (positive=charge, negative=discharge)"
1016,0.0,"Backup power (positive=charge, negative=discharge)"
1017,0.0,"Backup power (positive=charge, negative=discharge)"
1018,0.0,"Backup power (positive=charge, negative=discharge)"
1019,0.0,"Backup power (positive=charge, negative=discharge)"
1020,0.0,"Backup power (positive=charge, negative=discharge)"
1021,0.0,"Backup power (positive=charge, negative=discharge)"
1022,0.0,"Backup power (positive=charge, negative=discharge)"
1023,0.0,"Backup power (positive=charge, negative=discharge)"
1024,0.0,"Backup power (positive=charge, negative=discharge)"
1025,0.0,"Backup power (positive=charge, negative=discharge)"
1026,0.0,"Backup power (positive=charge, negative=discharge)"
1027,0.0,"Backup power (positive=charge, negative=discharge)"
1028,0.0,"Backup power (positive=charge, negative=discharge)"
1029,0.0,"Backup power (positive=charge, negative=discharge)"
1030,0.0,"Backup power (positive=charge, negative=discharge)"
1031,0.0,"Backup power (positive=charge, negative=discharge)"
1032,0.0,"Backup power (positive=charge, negative=discharge)"
